AG38,0.009307422928824225,0.03023503395791702,0.05055629649348241,0.05753282415069994,0.04984426932179197,0.03664756284038177,0.02172705844531383,0.009045464837721087,-0.007188468009655955,-0.013718288113387414,-0.01676041214532535,-0.014570045239592025,-0.011053244435097169,-0.0077290428865814465,-0.004639281298956787,-0.0035414349952953466
EMX07,0.00839364469034127,0.03822031785037232,0.07116402291531368,0.07617456580536822,0.05523649104064322,0.030024001600107042,0.011650405032302847,0.004080501742933943,-0.006805736599387981,-0.014100452874248852,-0.020333735634931367,-0.02616069090299944,-0.02889826928869939,-0.02649109032683067,-0.016549391841533756,-0.007502243591496589
ag10,0.008204722447757778,0.025350367187653055,0.03944598386838119,0.03890629475529424,0.03200065803230582,0.022565377788781475,0.012339580056907317,0.005706193499415912,-0.007985650570800392,-0.013806281703873133,-0.010260270200171555,-0.0031910896141648325,-0.0010554447883502878,-0.0015764176126740967,-0.0012738385738935533,-0.0019211418934554068
N634421,0.020798764450942826,0.05588387419042093,0.10222475988526473,0.12913294293950248,0.11822278350863395,0.07579262397425689,0.03238159303707581,0.007290819241859592,-0.008379290096385847,-0.04095405741393089,-0.07237276480665583,-0.08883984285815683,-0.07304300297754981,-0.03431266798200909,-0.00437578963916222,0.004613413666510292
SG6040,0.013346546431780544,0.04557766772544649,0.08418952595290136,0.10618045789893403,0.10056074725250645,0.07269835669997289,0.037898507826679,0.011493820029674902,-0.011077753503681936,-0.031812688117925335,-0.05049217268421038,-0.05809455491404922,-0.05130893614187067,-0.022464895046337394,-0.002573192363677673,0.0029922822284591563
DU84-132,0.013736917315591917,0.044859011680831715,0.0830461808178684,0.09943090496899985,0.09452695083073961,0.07043733258132645,0.03806766776183379,0.011867275381850948,-0.009613720009430489,-0.02594296661086345,-0.03862510423793078,-0.04027816369586318,-0.033714217537539275,-0.017869280635731982,0.009229004798172093,0.00317938448073874
EH210,0.006896522880980383,0.03425635009476601,0.06565997312634303,0.07255909838066094,0.05641848057180226,0.03267626496718946,0.013636848603735626,0.0026976717998791117,-0.006887660465403279,-0.020237370264824837,-0.027717987466488802,-0.031321359369716494,-0.032840185772997695,-0.026192060633156173,-0.013191367504516114,-0.002666268013648921
FX61184,0.01495493205786362,0.049795318465324756,0.09497443991282652,0.12094200311176025,0.11808422017491121,0.08046326520361452,0.0372208992057452,0.014181558048364335,-0.005806766545874495,-0.026477264557525384,-0.051223572345913806,-0.06627185944441276,-0.05981379496334194,-0.016967457445014954,0.006386587466175309,0.008870257746188348
S4061,0.011300887736722994,0.03735439453110016,0.07153094373059936,0.08731116276850785,0.0816867410342536,0.05644279535475665,0.023902503883416287,0.004701882836005992,-0.006749221124137798,-0.01821815556261825,-0.020530246719220584,-0.010383150560091722,-0.002420134914610733,-0.00014285217273411578,6.972184439611395e-08,-1.4841944650883885e-08
Aquila,0.008646639394389203,0.04145133621592752,0.07750289602516348,0.09033968420643987,0.0793739004765553,0.05254993535067183,0.024878643515354414,0.006396976531327439,-0.008353131429332602,-0.009773472989360559,-0.007863895717477672,-0.006581086885502688,-0.00473019875830342,-0.002938111517849242,-0.001418664103831124,-0.0003487918405752017
N663418,0.017168002521130665,0.04106136023841595,0.0798161031774182,0.10652460336499242,0.11550416295378013,0.09213805313250906,0.04206519579296508,0.00880099167695785,-0.009489502801848458,-0.028023586368883753,-0.05063605034416217,-0.06588071178293109,-0.07035193022895019,-0.05079550859398855,-0.013549200477392803,0.0031554815029307525
dd928416,0.006531396755807161,0.0290224178522041,0.0510139139150533,0.05920083521944653,0.05321447386955352,0.0376229902738964,0.01918642925382395,0.0048540363878824926,-0.005990317778461815,-0.018399172279506066,-0.026674368194668736,-0.02734301558106593,-0.023462680695770545,-0.01698361518418158,-0.00638884966868857,0.00040259349937142347
