AG38,1.7940027515477528,1.0020415027477478,0.2701017590243016,0.1702808339649827,1.5825550285430643,0.8159246475950692,0.153568645199462,-0.06724477063951839,-1.6527455439944359
EMX07,3.79072052458873,2.097562330740225,0.4447229120846989,0.04641353048745831,3.5430328372893425,1.7837555745008584,0.29444463106367935,-0.19516307281227746,-3.616095954843888
ag10,2.408607868995028,1.2498527340544523,0.31511665862809896,0.06832437130866419,2.209123432890709,1.1987784756951416,0.2226529848713925,-0.042978470365459244,-2.284751551307118
N634421,-1.4347902240961672,-0.4971535571164354,0.1648156602020048,0.20444727984787417,-1.8859745145942837,-1.1211721259753722,-0.41486576879605747,0.09865564576206491,1.701544198115243
SG6040,1.0673465990682656,0.7389064265349427,0.3597368784527505,0.26635952345300984,0.699949583245276,0.3013551581964392,-0.10855361481816868,0.06259151782762157,-0.8553088065808002
DU84-132,-0.10036915039067462,0.12223139056821884,0.2064708228395162,0.3038399852036002,-0.45267393693806107,-0.2122872367913759,-0.2303051729614316,0.14649815276186665,0.31658313040382025
EH210,2.029792155272015,1.1793541553250606,0.3007179443970605,0.06476620750574111,1.761627345914244,0.9053961837208174,0.059855222071839805,-0.10477613728504748,-1.8651143300303592
FX61184,-1.292870361351563,-0.42105334513253645,0.16983244128586,0.28117702192411576,-1.6460741910775285,-0.9677670086729397,-0.39875850128873525,0.22078797270900224,1.5275458541477713
S4061,0.5954708956564017,0.44255995054309016,0.30562481461051855,0.12737422965107315,0.31348555500819153,0.21615341402407115,0.04524877990215125,-0.007275712883108573,-0.4113972436317139
Aquila,1.6274939388737903,0.9960913081601495,0.3424400094065714,0.15418011251279287,1.38171453039439,0.7368355868081883,0.12365498501400662,-0.021984256978799636,-1.4313255020547473
N663418,-1.6234158432450856,-0.7163677680668575,0.29410620315429925,0.25549716034183667,-1.983841972826873,-1.0356286262543402,-0.5798205464240322,0.05769994683695856,1.8407401225046403
dd928416,0.5007096028857332,0.34439391443807177,0.17777425607061204,0.1325030588386681,0.2672912808760182,0.13662810111991847,-0.052236241039512576,-0.03122061836714353,-0.36082227957219537
N63618,-2.015570883881631,-0.7975755643829947,0.09139533311791886,0.2746847748665716,-2.407244608530424,-1.3197503009037905,-0.4222322547832867,0.1784636280222682,2.2655131373169604
ma409,4.608486226054692,2.46811190841203,0.6245719200405113,0.15474721420938525,4.393814154704799,2.303671709036865,0.513065663996591,-0.04405033133741897,-4.500831346590343
DAI1335,1.55415233875344,1.052671949248383,0.5049163487537853,0.1181881229200861,1.1876189905673626,0.6588617580020755,0.12840751547092444,0.05868142819441268,-1.3052350613050376
SG6041,1.6193124054891859,0.8978877767706847,0.36799251306296127,0.1815612034036919,1.347216758679281,0.6858698875991615,0.02089495018174964,-0.013443002528673557,-1.444601690685809
DAE11,0.8740138381239465,0.699611557519346,0.4760325094759092,0.13445717399847723,0.5555521292221081,0.35153134408890785,0.0985609733026103,0.07897704853592823,-0.6379438088581811
SG6043,-0.02874620888312669,0.15231906998934827,0.2587214238949082,0.3812220994809644,-0.3243820937128738,-0.06796649161681308,-0.043376807362928954,0.1980055558816354,0.24169609054946653
clarky,2.174943879139675,1.2789720326740048,0.4300730456460053,0.23138701942772472,1.839422679447922,0.979954061191203,0.15029994467456925,-0.06559374037377014,-1.9778191639160831
RAE2822,0.3534761727471372,0.26647141678658337,0.23177838170751144,0.19216482447553843,0.10325534777120461,-0.05699506684227687,-0.1570000851072574,0.05704193534337679,-0.2274484657288032
EH159,1.610978344502904,0.9385578616609134,0.2513291622616678,0.058675741362212985,1.3720617337583554,0.6930585088860398,0.03758085370946273,-0.09342008137988991,-1.4684896257943292
AS5048,-1.4895004205674163,-0.5842422838042552,0.08488471414990201,0.2920479940728504,-1.8528324296878464,-1.0942952433196593,-0.4426849193906758,-0.04463739555619415,1.71514126752184
ag46c,2.447782566406771,1.3055423599152338,0.3720064512890782,0.08129622548746909,2.2441567986062387,1.1671324516872217,0.25776542772220445,0.008296525807126266,-2.310983340614755
DAI1336,1.7768942041465048,1.1220117348185161,0.54371630936503,0.12608868046715802,1.4062395447151783,0.7702870828454413,0.15113857054043175,0.05600411125126255,-1.5246657749805015
Dragonfly,11.28730099151605,6.026733646332681,1.3548069707102164,0.1667392972743928,10.979478211072749,5.841559324245435,1.2632522973187765,-0.1430402112746799,-11.091680409839475
SD7062,1.3583748452240985,0.8503310083857429,0.3721889326214983,0.18727171748406737,0.946457830315122,0.4932047517308894,0.05054027453075528,0.04045785764754205,-1.080783279091256
SG6042,1.0653515971977063,0.6596377730777121,0.3470922229386462,0.27435082443388126,0.7812578280408145,0.4443194076056679,0.01834793998322293,0.08999691029108,-0.8704892335151622
S6062,1.8646696095928115,1.0315315485320546,0.3414031632406426,0.06797454536091552,1.6479127338023711,0.8318142211329029,0.11876768372720269,-0.03734299529197728,-1.7375718958767832
FX63-120,-3.0194355810192683,-1.3480465168362745,-0.0780234688106091,0.37333218118133443,-3.333683644912546,-1.686531351591948,-0.35863597213002874,0.3336540033884767,3.2581081934925593
Teal,1.0703629606108007,0.680695966891226,0.20753898061556156,0.21116618934207648,1.0203064671814557,0.5794556577300476,0.17234983181236938,0.0403349109213459,-1.0288105956401123
HM10011,1.032179422654568,0.6104367198819117,0.24477017556951838,0.10565070565859472,0.7458601408170256,0.35058090692491994,0.015399178342200032,-0.045842966097619425,-0.8653323039757863
FX02196,-1.601372688939598,-0.5243055988946342,0.15405154305326157,0.24568074532358752,-1.967732777926973,-1.1500661325495178,-0.34138565559976775,0.13960241432881765,1.8486414553064263
ag47c,1.763479288385829,0.9359020983030266,0.2909896179103499,0.07040850023952365,1.5843819926167613,0.8263705095823284,0.1955973450437994,0.008628513618242935,-1.6436528030880106
SD7003-85-88,0.06157600798674618,0.10154533509749253,0.10205321211611329,0.11613877057562348,-0.21270534069647049,-0.09374136509432122,-0.09173447922306374,0.022625161126208604,0.10099458411615123
S6063,0.9730964171349339,0.5676701591901218,0.22464055830755267,0.07162018914622487,0.7756950582031217,0.39356287892528874,0.04036341186606073,-0.017016857476372486,-0.8579350324468021
AG03,1.488304361371268,0.8203289209321143,0.2521107635214901,0.09374129225768224,1.281489211813505,0.6814634612179095,0.11414939040984358,-0.03575202723583722,-1.3464061921131676
N663218,-0.9270821829215179,-0.3866655854671447,0.3472201477171217,0.17804113301856028,-1.2892350158276158,-0.7013099785341105,-0.5312014146160776,-0.016788482741556247,1.1275142645226892
bw3,6.878160959241832,3.6331040015604175,0.9188871179573929,0.20204225611891244,6.639092869726388,3.625006223254119,0.814329915754004,-0.04237892041127867,-6.734443611114656
hn1033a,0.5172211443622524,0.3576501570599046,0.18205151515638632,0.16826300520212747,0.29950897926977127,0.17099991576913529,-0.00933554713035713,0.03393985966504188,-0.38169791366695516
FX63-137,-4.480583556947036,-2.061998557777567,-0.20692492615548466,0.45366110389040015,-4.841960355941053,-2.4482863779538713,-0.5282689465371084,0.40207402824194244,4.754874965091361
FX78188,-1.1445661913490064,-0.4029410622198127,0.34067438031510977,0.18065747460271261,-1.4882599990386163,-0.8113953284865224,-0.4874144462945795,0.02051538648445969,1.3414800863848133
UA79187,0.6012292653725028,0.49374854143951485,0.5615167221378622,0.26602055521817314,0.2695988745274223,0.059982209815564014,-0.22816343066938072,0.055162559642968914,-0.3822513449283073
ishii,-2.1599122217693,-1.0625854566188833,-0.15614825487569048,0.19822068949060068,-2.4010619634175456,-1.2654387228190795,-0.1356558506623885,-0.02878456812328564,2.3160930286949437
LA5055,-2.638511298671293,-0.9930767218004962,-0.041342424919545616,0.11314461016079393,-3.055523865357815,-1.4463329318868554,-0.38887541001911535,0.06194549563717242,2.8996822110683675
FX05188,-2.518253493969347,-1.0467194081685152,0.08527501892737106,0.30244302635646514,-2.8796212459221913,-1.5318601959135274,-0.6309538138981198,0.2146660098635482,2.729292864677851
NLF1015,-2.3589493833949944,-0.9750775664096614,0.08945182775933058,0.46375667758577094,-2.669329945741811,-1.3420641526203259,-0.46553794318786906,0.2652991064284281,2.5599686919387086
FX61-184,-1.292870361351563,-0.42105334513253645,0.16983244128586,0.28117702192411576,-1.6460741910775285,-0.9677670086729397,-0.39875850128873525,0.22078797270900224,1.5275458541477713
E552,-1.983190949335138,-0.7066050228678419,-0.03863153891613088,0.2869529527170816,-2.3336659474110037,-1.3787500717061916,-0.33325310509145617,0.09154198207083603,2.2080056154471754
sd7003,0.06157600798674618,0.10154533509749253,0.10205321211611329,0.11613877057562348,-0.21270534069647049,-0.09374136509432122,-0.09173447922306374,0.022625161126208604,0.10099458411615123
PKMB803,0.5761319146808559,0.4239531421278028,0.1670201850753853,0.20828106903997967,0.37937160297804945,0.2616792032031463,0.02325762702905536,0.09851293327486763,-0.43560839585521055
N653618,-1.8264688756142582,-0.7159142245797122,0.18208699518200194,0.29876762291839826,-2.176920288383478,-1.1677900830757735,-0.48658848860368414,0.1636754655265529,2.051372014450005
HQ359,4.170664602315126,2.2366029075692873,0.6593634759469564,0.16053191884339787,3.9481219973953596,2.0018643271397845,0.3908103118516769,0.0640048659589115,-4.001669647843328
N654421a,-0.22910729182486952,0.09685955259207345,0.44889798887618343,0.12859762566478744,-0.6300920078611942,-0.4456803663238414,-0.31510883049791305,-0.018763506347180443,0.48228376628672415
AS6093,0.12798877920535529,0.18466111250250813,0.14977575097616394,0.17522347526475324,-0.1349882423524642,0.14214819055352929,0.1835662486623356,0.15501998572758355,0.01545367581147949
AH95-160,2.9315304105640334,1.7309167235486504,0.7399446141391133,0.15430625946048093,2.5603722547330223,1.338292340437687,0.1933004727515245,-0.019885593859214786,-2.693110169528625
S807,3.8361093816340577,2.1458095009739058,0.4726968768457395,0.28934559499089785,3.4364107560376147,1.506232037250011,0.2364927081630221,0.07198995232272729,-3.605585983102748
