AG38,0.022556186359150784,-0.06890010951515889,0.08877253905100822,-0.064206164088485,0.004290398275512504,-0.004357349744574946,-0.00486449520175582,0.0022313534278562788,-0.0011517530657974453,-0.0032860619412953002,0.028292673137922122,-0.07137516566373127,0.037714274046938265,-0.02341124122137594,0.006104255846822254,-0.0006712672705141378,0.0008408406719279093,0.001334643451780754
EMX07,0.029383452870397234,-0.10418398397359448,0.14386380962164416,-0.1335157714123425,0.052928252138272326,-0.012630406019500641,0.016920936541008378,-0.00977212958642141,-0.0010442554035246774,-0.00022084618267596408,0.01649910043577494,-0.050047450987492914,0.010739774650287562,0.006345637981292555,0.0069945072445587,0.001876952191695151,0.0014534209863087484,0.0011920087268921197
ag10,0.030194089740904942,-0.10201662826782389,0.13912513544933947,-0.12708145665660173,0.048183286916447306,-0.04113334011201849,0.0071348665584380876,0.0014162697998695976,-0.00014671925206753304,0.002888028261123826,0.0006541921677908041,-0.013840590427142368,-0.021148897327618786,-0.011158284424354068,0.00974799296940691,-0.002774280217350734,0.0008286136007121484,0.0008235818688972224
N634421,0.007507973391139677,-0.041605155237783416,0.09832626321465833,-0.133171759854192,0.1282699828602164,-0.01918319609545056,0.0066273129552997774,-0.004010569894719594,0.0012018733907846336,-0.007781479550173603,0.00023508815384998586,0.04026070782070447,-0.06984640294127584,0.13449787945924882,-0.07310288285167908,0.003231035956747002,-0.006804910383809132,-0.00031094379959852394
SG6040,-0.015351353470310707,0.05232965051056145,-0.05611813150083079,0.024847087579630726,0.024033419928726256,-0.004499188013567258,0.0030964361067795576,-0.003855493108974119,-0.0016721117497023503,0.04424348916692081,-0.16391747090840694,0.2840676300245747,-0.2938961246894685,0.21430027817777322,-0.08054705708211538,0.0030521134837994328,-0.0034605980258695574,-0.0005046421228077063
DU84-132,-0.00696944459541768,0.02062691678010368,-0.0002797950212438866,-0.032646598842192925,0.06432197959295126,-0.03668317694033177,0.019409423989267857,-0.0074370874962754,-0.00048235310624552847,-0.05238038228999839,0.22408225187472838,-0.42958027850641545,0.4602842706916085,-0.3197937550629191,0.16212639589154082,-0.0657766125213347,0.004646619669079363,0.00012063389414378331
EH210,0.029167903726942553,-0.11581746667901853,0.1762688487856676,-0.17043124377035643,0.0825440768043569,-0.02837516034900444,0.015159996584783795,-0.008973683033184033,-0.0009987772898888997,0.009961093579238077,-0.03558698872568835,0.05312798379886005,-0.07514590267781762,0.04489723795557915,-0.0013881587222809649,-8.128761769301891e-05,-0.001106718950295626,-0.0001254923216352756
FX61184,0.003761065664450797,-0.03095048313010779,0.1301344752167136,-0.2271317144327819,0.24125250271408724,-0.09953852706359695,0.031872079783166946,-0.011321970017683482,-0.00012160367460977665,0.027002912037806553,-0.12046659835487106,0.2265952416326088,-0.27226991264429923,0.2449552946873297,-0.0987764143410706,-0.007094465349772914,-0.003153633290031218,-0.002022036034394078
S4061,0.0052108259763833705,-0.028727073969285387,0.05569921562305962,-0.08443153070104631,0.09013229216420447,-0.04590639310189525,0.014680986860514307,-0.007070597005193607,0.0006928844701810618,0.009603663548643964,-0.0239881456368935,0.009544498035507998,-0.0018252252157405788,-0.03507539399323121,0.01153823461940018,-0.00167040290620209,-0.00012557599894611124,-1.059989541025011e-05
Aquila,0.01802075102275003,-0.07601014225312065,0.13712383130242312,-0.1534552367539622,0.10960814341072474,-0.04288942063450017,0.01959141079439852,-0.00828051763380602,-0.006059997393796816,-0.029145511133707974,0.11748980579995012,-0.19391224633303034,0.10671044921660938,-0.04327117845590184,0.007964104338669054,-0.001231190639081431,-0.00016831097941805135,-1.7862001735950067e-05
dd928416,0.015338063186200767,-0.06105783117663639,0.09015988216777086,-0.08658273858397654,0.040653536231584124,-0.026521027564011503,0.0024311883817687593,-0.0013161040882784677,-0.001365937607665799,0.007681796007990012,-0.01575447017131561,-0.003838741343128765,-0.0025900063018588207,-0.0016945301134923961,0.00291699576361258,0.0004072039023372446,-0.0031236474766413135,-9.051356920710534e-05
marske7,0.06718215232347799,-0.2921836637083148,0.5633862265448573,-0.696480562114633,0.5555061126827139,-0.24509146310070026,0.05362088212246691,-0.010982988415378309,0.0005255007714924599,-0.002408543489450499,0.024722658953426478,-0.059012818238271696,0.02338070345361204,0.0033786074524007567,0.001588552410386717,0.009892166805708053,0.0021101910727794847,0.0005461952840519329
