AG38,0.012566239780908161,0.03956355869641448,0.05850889646420237,0.05083215767097073,0.031598051705547546,0.014125243434113468,-0.00910104000100275,-0.01584011449482402,-0.015850461956534227,-0.011043857607839672,-0.006522175826826511,-0.004001541143820462
EMX07,0.011555312987961497,0.05337738210795582,0.08145934075671346,0.055643561418389435,0.02219568507530235,0.005371054762241944,-0.00875698120107505,-0.016597167822145285,-0.024470219466228075,-0.029755497345459892,-0.0239005612323791,-0.011217573490964772
ag10,0.01083375005618304,0.03301367480387177,0.04118139598900169,0.032191171180651575,0.019109758141355297,0.00780621566287031,-0.010432183891807426,-0.014008866678150282,-0.0047799215154741325,-0.0009146395731858128,-0.0014473576317980395,-0.0018454832249833217
N634421,0.026138169712887512,0.07349070479029005,0.1280175794119501,0.12127655100208942,0.05991078413517028,0.012642212012210375,-0.013243454521186806,-0.05421327323886464,-0.08919265365664729,-0.07496392274388775,-0.021939436689590877,0.006740268373162389
SG6040,0.01789569512169123,0.06122818707368041,0.10461969312531641,0.10291078049155251,0.06145410886515429,0.019399257469306392,-0.014288733203868857,-0.04055134658704039,-0.05856759176562415,-0.052398763683581324,-0.013756660943206454,0.00426769944821759
DU84-132,0.018079523561859264,0.060618253468032374,0.09969583038749583,0.09620809844440485,0.06072729042214918,0.02025911615528273,-0.012737924891984664,-0.032861439057806016,-0.04136604545199368,-0.03553586294282113,-0.006680534361829397,0.00987169687572865
EH210,0.00950063639945108,0.048978674531361115,0.07625745369719482,0.056736556633050494,0.025411296899737087,0.005017085702353955,-0.009806762761893446,-0.024362503908969515,-0.03045766436213296,-0.033500069166300134,-0.022979802831408474,-0.005156616711230327
FX61184,0.01935861724463095,0.06781785488172902,0.11840622228435296,0.12110631070259457,0.06435557116767819,0.020273396479099145,-0.008565690983351214,-0.03616269002782323,-0.0655734472675489,-0.06165253088726319,-0.0050835365436990255,0.012695946291279068
S4061,0.014808131617082028,0.05151204425219962,0.08685048232754583,0.08355406016021981,0.045684954359813325,0.008368404083914129,-0.009129044297176536,-0.021971619544097584,-0.014467410211786205,-0.001652129233741269,-5.450576897251109e-06,1.0823895740613218e-07
Aquila,0.013073500717375484,0.05732151896098447,0.09184259680926725,0.08067360308936294,0.04291030693667288,0.011183653748625873,-0.010372080954259373,-0.008811448188175083,-0.007088735678184529,-0.004735953727239688,-0.0023958159278912343,-0.0006388540722527381
N663418,0.020027128093285256,0.05572477608390432,0.10153020911416782,0.1184615600097191,0.07805358866273365,0.01570938241563085,-0.012318568160012179,-0.0370140874174274,-0.06301701530397769,-0.07234966384064444,-0.04052163913889276,0.0046470879242809645
dd928416,0.009271629781630769,0.039401036712621254,0.05971760900426594,0.05410267529194741,0.03189753420810173,0.00877249012192841,-0.008273148367039455,-0.023078472834127384,-0.028246855572173935,-0.023766263204296298,-0.014328326505254079,-5.6838676759397295e-05
marske7,0.012605830641232753,0.04834729100126065,0.08325520064244096,0.09434282624953111,0.03377305835893672,0.0005609212297827988,-0.01078676182259416,-0.021435804763392963,-0.030414803954130133,-0.033244320044861754,-0.030207571680080345,-0.01653887465798482
N63618,0.024934801689633936,0.06927220791292864,0.12157372184237493,0.11929953056995476,0.06454490917309282,0.017079624163358807,-0.010325595215573734,-0.04083359398619881,-0.06377142706128772,-0.050010769359534454,-0.00769921915672921,0.011761400519932278
ma409,0.0024495439771335618,0.03565456500648976,0.060573420534978176,0.06028757651885773,0.04264236568507378,0.012960602083363557,-0.011816074324377888,-0.021177451743373474,-0.010290612609441382,0.0055199555331551355,0.0063363963067729475,0.0011156695730772522
DAI1335,0.020752157900273346,0.07372346691867614,0.129906604691184,0.12781242797756454,0.05590171564515803,0.011110656400402066,-0.016946622499375504,-0.025396900033126998,-0.01937880635908507,-0.003084309993152476,0.007584828218088012,0.004541983289219012
SG6041,0.014097562943981665,0.04753870143350261,0.0701684498229413,0.0697102428115397,0.046387383747175034,0.013156351794601853,-0.009803786834670258,-0.022964123510554147,-0.030528332946443665,-0.029799697231761593,-0.013218255440110517,5.8374661040606224e-06
DAE11,0.016704140814759218,0.07111382379086482,0.12632998703319617,0.13159171173254927,0.06147397960874277,0.010808996058874308,-0.013737429620629533,-0.01625618889856932,-0.0064256817740904965,0.009447249782158813,0.013067248910711057,0.005677057649445407
SG6043,0.01713705530393195,0.06036043027653053,0.09922673504121723,0.1054250232572403,0.07203081633499288,0.02706219143176272,-0.013639993836205356,-0.015337435392798538,-0.0040291455100396,0.010311416323513048,0.019560333701241096,0.013079872639284356
clarky,0.010566330604427533,0.05947213260405694,0.0936347232915156,0.08982324671724516,0.054750309271864174,0.017128500720535175,-0.01705070581202373,-0.0304579537885464,-0.028867619415625337,-0.018842759029876983,-0.009766633567216179,-0.0032300548057982415
RAE2822,0.011706421447443795,0.034603337097690076,0.058792313019380524,0.0656126721096061,0.04354231308135014,0.013864373201427534,-0.011818501156534112,-0.034784952140257105,-0.06044964204659918,-0.05476161126783462,-0.01474772320653914,0.003933598646570572
EH159,0.008704098166270666,0.04155908809843028,0.06487975818533018,0.048999433185989864,0.022490395903083552,0.0044615930738071755,-0.00866059790081732,-0.02352198453317071,-0.030482563684081997,-0.03151991872748588,-0.02069976709680761,-0.004545205788765857
AS5048,0.017820791772245003,0.06433061676692899,0.09997854593504225,0.10428602148995708,0.052912626081165454,0.024956841837938757,-0.011932454996712827,-0.041524473769921674,-0.07569594124063458,-0.08231068733720524,-0.03264401144756877,-0.007690048264087977
ag46c,0.010987297075441396,0.03823760303114995,0.05378094306684002,0.04726018715831645,0.027196429909797655,0.007757517616133307,-0.007365344206713288,-0.014526809427911192,-0.009766021903919756,-0.0005771970721685792,0.007800874636137558,0.001250903282720991
DAI1336,0.020112087996869223,0.07316958170276311,0.12355415534932332,0.12333140812935955,0.05938404553324242,0.010782692477321568,-0.017138439445903545,-0.02547795797461354,-0.019447464610108035,-0.0031361672347988315,0.007569772714034937,0.004531755921832688
Dragonfly,0.013645548160620562,0.0666889934611997,0.11802650568572025,0.10372285829846013,0.05845420510478802,0.02370481635569818,-0.013821992873292532,-0.012650779053956692,0.03195443225173948,0.037287816230670325,0.01846926601594093,-0.004672957324490135
SD7062,0.021075004711101703,0.0771481146054877,0.11402182864904703,0.09922408718040926,0.05319602419165416,0.01312173076629351,-0.01609536768997602,-0.031026547494589937,-0.035220867367909255,-0.01928482438673266,-0.0019787442037636667,0.004016513884606035
SG6042,0.01595492134966591,0.05413188059670246,0.08491118037836319,0.08788479080414889,0.059345992600447775,0.019979919027208373,-0.011297168462456177,-0.019086281523670878,-0.017036884028736758,-0.009746452974117435,0.0034858646471398733,0.006600139635579188
S6062,0.008742398234188053,0.03604740503763613,0.057076772012225226,0.05262282005627228,0.029124190494177794,0.005331674383190213,-0.007718973053145536,-0.0219355138017741,-0.026269047305748576,-0.02029103988440308,-0.009543967243987792,-2.7635854125997535e-05
FX63-120,0.022067478868579866,0.06511648620044352,0.10686099124280458,0.10645599279937698,0.06532271065747136,0.024192878512377346,-0.008439147634856342,-0.019461835355226664,-0.02046249696910485,0.003582001491902027,0.0267377823121025,0.020677599785245075
Teal,0.0037666870308018592,0.015988481170662046,0.04154755797244272,0.048653859128332096,0.03572106199523977,0.016057565084396777,-0.0015601283990217506,0.0006644675439914804,0.01323774702823632,0.01917692017076852,0.013999443500931163,0.0029589904330963135
HM10011,0.011517788332584112,0.046071587295298665,0.06689119200606984,0.057452600004352074,0.03169296433207579,0.007238351261532473,-0.009170462653311711,-0.031064213968298907,-0.03919722327591781,-0.029283333530659254,-0.01330877631318623,-0.0016946811814458822
FX02196,0.023850666256749302,0.07135843532575888,0.13412027537621415,0.1309978756097962,0.06490828136883249,0.015517457145109067,-0.010871525520529479,-0.036294383527456946,-0.0652350943130868,-0.05169430587442206,-0.007201299680615114,0.008291903593456157
ag47c,0.010911381081245976,0.03222953444629231,0.04463348085070742,0.040009174517133636,0.02325125865257014,0.006617398572291117,-0.007215936731193124,-0.013047811578904668,-0.008665240242228391,0.0002589907761175262,0.007489271643493751,0.0009712700597806632
SD7003-85-88,0.012043520900740621,0.044054069925824106,0.06011736341428836,0.04892611541087409,0.0261894515215823,0.007747402808138004,-0.010777088385989399,-0.027010514130501786,-0.02998976106018865,-0.020935067533016823,-0.007061742673953921,0.0017812412341518076
S6063,0.00932743111425819,0.03195326098911216,0.050651629628612214,0.04540851042609666,0.02576749725491789,0.004855386132935723,-0.007543693816797162,-0.020214760107596434,-0.023149930197473922,-0.016441612625365944,-0.006651583913164549,-1.7934474061861613e-05
AG03,0.011033906865590252,0.039336316217753436,0.054066579166442676,0.04549766609900749,0.025300652791991347,0.00770736340217128,-0.0065242520359780065,-0.014322063172302923,-0.01138339344053188,-0.007847178027846196,-0.0041373639790495235,-0.0016860357039907797
N663218,0.01839112420294369,0.050906477764871144,0.09189514587923846,0.10695544254486702,0.06870922362897927,0.010564204053875363,-0.014174778426786189,-0.04177048356349607,-0.07260583094412008,-0.0839107421254525,-0.04986647844366565,-0.00039534127902481325
bw3,0.018157651077049596,0.042695988494557906,0.07654684443911215,0.07950312993463374,0.05164438507268781,0.0297873910304774,-0.014474057278254966,-0.011937229163936622,0.03413465936415869,0.0405949699569266,0.023215605042998334,-0.0010149607781365652
hn1033a,0.009116520989591629,0.03852143484126766,0.05949378831084597,0.05636671450016699,0.035535280088132885,0.011620210267033962,-0.008185248173313757,-0.019320950618113557,-0.019756448057480516,-0.011817094942742218,-0.001502498538251304,0.002848311056626131
FX63-137,0.02452456167261921,0.07500204800175242,0.12187930484541619,0.12162223954852928,0.07445509532244957,0.028764459004300785,-0.010589437220745013,-0.022271083224933895,-0.023665955183717162,0.003743520431039752,0.02976271355015526,0.024948997205828095
FX78188,0.012859510132766086,0.05716701784403176,0.10585957374512525,0.12711784137028825,0.07009968691394655,0.011678160034315396,-0.012335704626535878,-0.03927942980384244,-0.06538340446143587,-0.0757990633819765,-0.03735752214127568,0.00042101946814175834
UA79187,0.009527111647622441,0.0646797983665204,0.11720173837886785,0.13854755721274828,0.09010604970924498,0.016457601989399863,-0.0062147166630068555,-0.03210839212595065,-0.055082689631118946,-0.06245787346668704,-0.022832994037857438,0.004048623863983995
