AG38,0.0006496011081243026,-0.003997400571207132,-0.0184799064883001,-0.00462430517620543,0.0009507643986903929,0.0027055009322246655,-0.029206228861045173,-3.184558766288247e-05,-0.0002817274237888461,0.0014784802275108221
EMX07,-0.0008711016017325737,-0.01780120339610487,-0.007420874864755367,0.014755488722324087,-0.007451796965693127,0.00505725223737744,-0.036904670251132886,0.019629910894103045,0.0044203829566895805,0.001985807285074992
N634421,0.008767288471361963,-0.024139303233786796,0.05785498784528963,0.003780540288110989,-0.0030512487120090094,-0.005893187536962162,0.017452327737924715,0.0428748137912921,-0.030233253402635205,-0.0031474258299767333
SG6040,0.006838636562480252,-0.0051517953506502664,0.02686838982050173,-0.0005654673179753679,-0.00367197050821527,0.004928503602250607,-0.012991834217275641,0.03512864957490184,-0.02287767206134227,-0.001765850217544748
DU84-132,0.0030997820848894337,0.004526700698015646,0.01283212313572295,0.00352131908155602,-0.0034173410800246618,0.004246009081865468,-0.016712095259258916,0.017383299543416955,-0.013749479218960475,-0.007316082505942556
EH210,-0.0027726208614853995,-0.014090439403727319,-0.0057958872302010505,0.00719489963922389,-0.006818940926850815,0.004760249559436758,-0.02841301440009912,0.017291196969350223,0.0022158013198828046,-0.0016228832121479408
FX61184,0.012457205417942577,-0.019775391304051478,0.05378463265120734,-0.0037670390370721334,-0.00417844166928622,0.00019889416828820764,-0.017939557935860256,0.05846290350698169,-0.04251077944966392,-0.0028015124519569245
S4061,-0.002865409658530337,-0.006161955393022003,0.016313577921118545,-0.005052789042899047,-0.0024464622249050646,-0.0011398029891840312,-0.01217527240989603,-0.02160897666111524,0.0029028927426961045,-0.0006461022681253845
Aquila,-0.00032178381477363573,-0.006858938469696817,0.008751418136059674,0.006057138913253773,-0.005640767405672525,0.007868131688054015,-0.04454271518485146,0.00423838154853809,-0.002120762576826833,4.3740669173960254e-05
N663418,-0.0006966888965920359,0.009327091098814515,0.039943602986022085,-0.019624728126944203,0.002530878125719863,0.005357975227230225,-0.021900097615744282,0.05224849263707155,-0.007977661999028067,-0.0094627299719742
dd928416,-0.004552641413594171,-0.002007284238860759,-0.013633067520990414,-0.0068550272459161005,-0.0005762478669428815,-0.0006812096296052378,-0.018291456100496498,0.005287218207159402,-0.0006953352912281979,-0.0023212402351703637
marske7,0.0007024982121889697,-0.03736773435199985,0.055343525200997785,-0.025124059530429933,0.0007703419088638429,0.003016768554297746,-0.025277888646879736,0.012011595084695771,0.010862913592967947,0.0037204685228371275
N63618,0.010005209348283382,-0.01724369638876427,0.05084426194129297,-0.00017337939798029307,-0.0022552307201729955,-0.005019478881850176,0.003117614789352115,0.02913844865831175,-0.028657390100223744,-0.0042654253331499345
ma409,-0.004313345009927796,0.00808953191301141,-0.015320700125986958,-0.010157972287282678,-0.004822088958189268,0.0013073604772137427,-0.014900958397262189,-0.0255840919836104,0.00032088030665437133,0.0004459767849138515
