AG38,0.01596691070273617,0.046199391940593935,0.06646522311766304,0.05494496104696924,0.030732163655314938,0.015811846680830584,-0.011602944814649801,-0.017797485085590026,-0.01647292466471477,-0.01118606495455569,-0.0058652952028664385,-0.004659447525016389
EMX07,0.01473024355743011,0.06351298611551885,0.10186992961439002,0.05365842886770097,0.019646457984477186,0.005666425871057699,-0.01136804526595061,-0.017576893694029753,-0.0244567115299656,-0.034819933426927775,-0.025044545950657398,-0.012310947295502077
ag10,0.013188076013263526,0.041152884143087286,0.043747029553551274,0.03354866092772257,0.019111740344886514,0.008443319924434041,-0.013357457431147472,-0.016924264209958413,0.0008758600865024308,-0.0009842087384716546,-0.001333346496697242,-0.0021933431980686096
N634421,0.034370115924991895,0.07828820861993246,0.15220692357215918,0.14119611686967273,0.05617706639978902,0.012582511585077134,-0.01864501101461401,-0.06162141846548413,-0.10379143900918734,-0.09429742370279746,-0.01332015680444708,0.00765258801023346
SG6040,0.02358604309756211,0.06814716804768338,0.12172199882281794,0.11520110815103722,0.06288613488048676,0.019854879569140383,-0.018499944878989802,-0.048473834883632515,-0.057684170387524485,-0.07510496688422601,-0.003943051056327514,0.004256961894048462
DU84-132,0.022933250013645757,0.07047164104944681,0.11281104285506961,0.10565315357545435,0.06338126456127648,0.020776065567698176,-0.015078481166144977,-0.042332339104956145,-0.035214650253077295,-0.053416440461753124,-0.0015121476748261734,0.01205527954244326
EH210,0.01194500758573461,0.05849911536949187,0.09338452375915114,0.05740390932281317,0.024239622550862174,0.004812223947022272,-0.012444836242731565,-0.029716575643892407,-0.026462983399222983,-0.0410592712217689,-0.02471718004231684,-0.004802489667120422
FX61184,0.02339245899405956,0.0807595329742964,0.1255601422693325,0.15425639087090295,0.05558089993186211,0.022829054914285947,-0.010399208422868208,-0.04451435081276196,-0.06461416042837928,-0.0991439099524324,0.013031058236722768,0.012817335233136929
S4061,0.018419049205676833,0.05937491397052301,0.09953949423630168,0.09542803669318844,0.04718200951056654,0.0070164812750086875,-0.011219376477617879,-0.029473592615195235,-0.011313132443214205,0.0025125778810697963,-0.0005227184355286956,0.00010471581269322488
Aquila,0.016291528904339218,0.06893581803061838,0.10581762963765276,0.08910900171506678,0.04239986028111312,0.011252825475730432,-0.013743090995833854,-0.005870101260917055,-0.009617354703723484,-0.0033928995794822027,-0.002810355780911807,-0.0005512222702615778
N663418,0.024371886262520667,0.06257119366474136,0.10822631119520053,0.14044407618641697,0.08647295695588114,0.01278581657567782,-0.014565265446010334,-0.0454794979227515,-0.05880698885634013,-0.09590280082943273,-0.04224527547857801,0.007764935147340725
dd928416,0.012271228559268571,0.04682270654242648,0.06761415527439138,0.05861857857734092,0.03329990197523887,0.008716076720945076,-0.010771180904509485,-0.02751091116550146,-0.030199268045836343,-0.024035456950355114,-0.017170940383663288,0.0011213289427612094
marske7,0.01420473668569225,0.06454504095251533,0.06368060094293261,0.15485944819307143,0.012463775085692616,0.0028652098043658964,-0.014320122306558485,-0.021790556096792594,-0.035255005019647095,-0.03155529213917058,-0.03428518283684369,-0.018035155873884462
N63618,0.03256830720136264,0.07335143064779587,0.14362478278644017,0.137950097140919,0.06275744237539999,0.01761551604409452,-0.014943234388698518,-0.04636350232049635,-0.07417799354953902,-0.06525513216090872,0.00021138129439291666,0.013074954648134882
ma409,0.0028615652219499393,0.04515092284648393,0.06897458577374724,0.06172241449404805,0.0493889779964704,0.01181806716040659,-0.014738173933018663,-0.02663476565924906,-0.008151749333099718,0.010318689564471044,0.007882650506698143,0.00031440879902975394
DAI1335,0.025921155321700192,0.08600702293327396,0.14061988571906833,0.16655510926061481,0.042816279975974335,0.012673673224735654,-0.0218939766327798,-0.027664027935343668,-0.021150646217792387,-0.002290342460434902,0.011516880965798375,0.004496320045858803
SG6041,0.018279325909903884,0.05620774805371924,0.07515370213985353,0.07741388281792054,0.05017510483370543,0.012813700627244665,-0.01258292003210132,-0.027210686633680137,-0.028193285788734854,-0.04071642284089405,-0.010726012062139328,0.0003273056669647641
DAE11,0.019955678027393148,0.08716772232535394,0.12810019692182734,0.17790599627822862,0.048478222283870366,0.012119578923466072,-0.01790515576842502,-0.01641712241337876,-0.008974346558078999,0.015025369959008907,0.015321211703758192,0.005889121462317752
SG6043,0.021786383317898766,0.07063315815128353,0.10664721275562719,0.12129830069389029,0.07499337905381194,0.028428288038110514,-0.017913217091842515,-0.015590856266487117,-0.003839069476993949,0.010697464230833112,0.023721398600709966,0.014333425333732663
clarky,0.012095042897084138,0.07529191029513616,0.10016609674930627,0.10291542739432145,0.05550258588294309,0.017788999247447722,-0.02185750406357157,-0.034963831980760994,-0.029141652357255528,-0.018412108300725594,-0.009772264363139514,-0.003367349496246999
RAE2822,0.014925232895080055,0.039249878096876384,0.06261024749455454,0.07784819563107673,0.04545025070428116,0.014075992757302582,-0.015497183651135352,-0.03824848013089271,-0.06713416269113918,-0.07608135624558628,-0.004719199776054317,0.0037638030744262473
EH159,0.010760355515609327,0.05003738456944704,0.07857962816259693,0.0500187948065031,0.021696225311857106,0.0042688297955181,-0.011064999513437151,-0.02862409064096287,-0.02837612532915288,-0.037872595744182606,-0.022007826873127242,-0.00428169729031838
AS5048,0.021001380129809892,0.08324003284506629,0.08720703753372436,0.15225972456960934,0.032352761742113295,0.03214505784085606,-0.013753759797947183,-0.05046672110986637,-0.07366069734882345,-0.11931495533059282,-0.01838136065298038,-0.010549529918829823
ag46c,0.014255955794276968,0.045737003007043066,0.05893595751698411,0.05196561530944182,0.027707630319568907,0.007856245125963448,-0.009124509768353176,-0.01913719267677978,-0.005297379225994604,-0.0061386322480443106,0.014146836216161179,-7.667377760553293e-05
DAI1336,0.024864202780250696,0.08738600635096819,0.12999117585695985,0.15913494720505844,0.05085782186476247,0.011285460014807775,-0.02206152006119561,-0.02771189893311244,-0.021260728398662686,-0.0023201725833755958,0.01148886987026938,0.004489367244850842
Dragonfly,0.016055591632554836,0.07904306706242678,0.14244119067868033,0.1112099406725876,0.056412793074003056,0.02594970491393075,-0.015785135039082025,-0.02808580148775884,0.07078240597375805,0.0269149659117016,0.028312155755053123,-0.009855408539196104
SD7062,0.027384214419742765,0.09148036424020277,0.12836441040132493,0.1099139051967384,0.05288419281117434,0.01306548171852583,-0.020626006433011917,-0.034021242989914116,-0.04221734927110144,-0.018853036839317928,7.047401624173305e-05,0.004792709776366399
SG6042,0.020370297859371445,0.06354295801587134,0.09109442320883934,0.09971557985797745,0.0628949624388372,0.020448776474247112,-0.014724121930235106,-0.02177190135972277,-0.014957778660137111,-0.015830962562919562,0.0072273855495666615,0.007224061467998342
S6062,0.011329095012802715,0.04270925280176303,0.06474589061010223,0.0585597764945899,0.030330974592570236,0.004677277628161552,-0.00996968569334524,-0.02655638790303211,-0.02766279728892927,-0.022128034937404575,-0.009837537431614085,0.0005741072746158559
FX63-120,0.0281168918019721,0.07339881032778449,0.12031433679876033,0.12251107331651953,0.06461993935912143,0.02592806569291108,-0.012025536676930834,-0.020480485919570128,-0.0296370614431076,0.002168067298710959,0.034787384412504826,0.022746631308644974
Teal,0.005356809823667642,0.014077994228518867,0.053433429878691686,0.05268389822007858,0.037840709734685694,0.017349101743764767,-0.0018365801228921793,-0.0014377436930168759,0.019114260577956885,0.02060717585390496,0.01672402525440409,0.0022892213368200277
HM10011,0.015018243771140187,0.05542387747463129,0.07528857405881134,0.06189790687711629,0.03276201409695748,0.006822606023091863,-0.012083174416127662,-0.037842362313465,-0.04253585899199983,-0.03167501334942319,-0.012697263138383678,-0.0014009276237444974
FX02196,0.03227007441693222,0.07246521277876677,0.16272961436837996,0.15421795714963707,0.05908102804617773,0.016244268394805913,-0.015990490129201555,-0.03591231691222817,-0.08412587990076582,-0.06701091935985028,0.003617190721912807,0.008555183839534535
ag47c,0.014441282831246008,0.03729823718756431,0.04910109830534913,0.04415410374630098,0.023774665458773207,0.006700407486437135,-0.009220835689045281,-0.016244256046814134,-0.006072719309271907,-0.0034783414372153588,0.012975829980950393,-0.0002838926988770495
SD7003-85-88,0.015400934938780735,0.05373246151934074,0.0661054156281478,0.053041030710280775,0.025576864818002257,0.00814139011022864,-0.013824928059332888,-0.032597596880218994,-0.030672145452143293,-0.02399303941675495,-0.005950661668154036,0.0023596767593127375
S6063,0.011587205874938868,0.03711974018936598,0.059655766609958846,0.04773702693614599,0.028109008116628056,0.0038824419252183966,-0.009502934256180418,-0.02471801628634609,-0.024023629039547637,-0.018181383312143175,-0.006069448884603741,0.00027591232858300993
AG03,0.014372788291717932,0.04776133905625051,0.058743063575197714,0.050225405145824534,0.024698843278154487,0.008333377144941433,-0.00810687359966887,-0.018903524922077208,-0.00659259159626508,-0.011187247150407883,-0.0026240921484621143,-0.0023170090573613896
N663218,0.022515259290314237,0.05744883239738874,0.0969627886540837,0.12850985618377497,0.07564538096572002,0.007574915346769179,-0.016866817230605607,-0.04951414928832033,-0.07148923297662463,-0.10722606053965558,-0.05312691108615545,0.0025907091911820048
bw3,0.022844688457142194,0.04576636105055004,0.08687022586201805,0.0947397392752024,0.04625038980086213,0.03448725652344331,-0.017157985863455027,-0.02670672861699502,0.0778873756693561,0.023515984860530876,0.037289973721635235,-0.007554764869571327
hn1033a,0.01186320847517616,0.0461142994633213,0.06624029061419047,0.0615849046686766,0.03743023600208238,0.011850054725578742,-0.010567769678232732,-0.023454048700877722,-0.01956103659014153,-0.01440416860816856,0.00031447508587099417,0.003229900840033886
FX63-137,0.031776346847020416,0.08538836291328028,0.1346500418761919,0.14217993127552375,0.07226893797658132,0.03160299271990751,-0.014559520595863558,-0.022766292529396166,-0.035784442254675114,0.0038435339515540384,0.03767387843473383,0.02764438258503842
FX78188,0.014690538652018283,0.07333621177751001,0.09428165304727879,0.17660437036536653,0.0638841082247583,0.011161865275185088,-0.015128246192596792,-0.04796814877528328,-0.059777352327538176,-0.10402678421065623,-0.03593347530807995,0.002980222392405253
UA79187,0.011089090835665298,0.08389112706889086,0.1117904958686432,0.1732714686903412,0.09730304409698201,0.013645585407746156,-0.006865921394856314,-0.04343227415151173,-0.04534232489878547,-0.09462744191840444,-0.014664816746111408,0.004702384260897324
ishii,0.014127814745917733,0.05557348962878088,0.03975440386260123,0.05530454673478405,0.02281337994935308,0.015571171692398524,-0.00947959810280086,-0.02785288578102384,-0.04172799325087933,0.016043796595084713,0.002435109136932163,-0.005183135077739094
LA5055,0.03172525158045771,0.08290289012087722,0.16537180125164405,0.16887811505453212,0.014589083063344714,0.012996225859561752,-0.039783012658246034,-0.028359603685554298,-0.030481668111983218,-0.009236227407321815,-0.00613033607634168,0.0005213644253765189
FX05188,0.022469387949804073,0.06872229165970431,0.12417014739860119,0.1542928432769067,0.06732295901891151,0.019858398299274153,-0.018145785180749746,-0.045937646313285486,-0.07196800039436202,-0.09862928298486175,-0.013307192507311938,0.0163126088956202
NLF1015,0.014716402691317538,0.07370263805760863,0.10864893853565513,0.1565855482245686,0.08671260577977477,0.032063114810768005,-0.012259944224294661,-0.03449250851183022,-0.03162907912226098,-0.04876969142879653,0.00966369528759607,0.019175673751004107
FX61-184,0.02339245899405956,0.0807595329742964,0.1255601422693325,0.15425639087090295,0.05558089993186211,0.022829054914285947,-0.010399208422868208,-0.04451435081276196,-0.06461416042837928,-0.0991439099524324,0.013031058236722768,0.012817335233136929
E552,0.022521729055321075,0.07690544058152028,0.14522703005244975,0.12383287021225564,0.04576147151733628,0.020817610850960563,-0.014886603486746754,-0.040045062408429984,-0.09953287999982183,-0.060215716017891746,-0.00122636427530732,0.005700240498164325
