AG38,0.07959035855165758,-0.316904344354572,0.573538115170119,-0.6080618039894025,0.413605892775182,-0.2129684091430663,0.0635099543086891,-0.018178458797645878,0.001256338116902382,0.001571501481413116,-0.0017771776373045685,0.005686286724696209,-0.022643330215447826,0.06743995532513981,-0.13632025388939803,0.09628080133538035,-0.044780035412673745,0.006507539044169242,0.002378966679771413,-0.0010025125890501467,0.0012005343090115367,0.0012970918235492824
EMX07,0.057193308186242346,-0.17250295387326423,0.16819613098834474,-0.004554698822631795,-0.16258752444971072,0.150945230763086,-0.08691039173885438,0.04964112389896223,-0.012175880347183468,-0.003627137415407212,-0.0010452350164798345,0.010752107300528778,-0.03347761185573116,0.050601663493704256,-0.04316832015617644,-0.06639227989728338,0.11881926406271591,-0.0759397487440972,0.040372111985728966,-0.010903117190799757,0.004078652360269018,6.282407407192879e-05
ag10,0.039272689951059495,-0.08216988113641618,-0.02425605138157529,0.2341474733985847,-0.35380636146665323,0.25827780430929004,-0.15345165440880687,0.044819403964747824,-0.009802227405839803,0.00439675736121868,-0.0016830022959126874,0.025915768503902512,-0.11572426243151636,0.2513852879513227,-0.3300665201640298,0.22545456797732824,-0.13348009303075087,0.05164878833682292,-0.010959066603452835,0.0009974274567939485,0.0005805914004922853,0.0008808987455900597
N634421,0.022740382577729038,-0.122428058259907,0.2832259512538499,-0.3693180242569853,0.30721413361681604,-0.17552122442748191,0.14494226347018527,-0.06171078186820819,0.020860335812631133,-0.008839030125252664,0.00425353028034585,0.029053019485969053,-0.1498830945253849,0.2838138551730402,-0.24005211817368738,0.05586433922545421,0.14486112594044243,-0.10631563177737004,0.016687498664869856,-0.0106592322854274,-0.0019173607651453736,-0.0003176523178125364
SG6040,-0.02903304605471545,0.0832656172228702,-0.07243228692974903,0.006762604717946476,0.03155071618623443,-0.005133255273794037,0.01734226110061931,-0.00761924572988606,0.002371136804315576,-0.003984586012473838,-0.0008902626884975015,-0.02002125803633338,0.17465282001225943,-0.521169151408304,0.8204680066050847,-0.7867721610319949,0.4940302790538894,-0.16478976328025421,0.01119666123132798,-0.0031161614324471685,-0.001852584991843257,-0.00026159027728924416
DU84-132,-0.06064400379755239,0.24820399053443587,-0.4494280068171734,0.5035323427975145,-0.38972661510131346,0.24156947674095403,-0.09683264517482966,0.027221262114762692,-0.0003534783479447831,-0.004907872910858179,0.00012847946802297495,0.04651309105831538,-0.27043568112886207,0.6927396437226019,-1.0033592677665175,0.8737940681661908,-0.4650625121067301,0.13788307323608956,0.00226190773217292,-0.038003878575583114,0.010615916970333438,-0.0025541743317430473
EH210,0.026333496309035725,-0.06233651991685277,-0.01443895226809555,0.16838782987368708,-0.2541428454288005,0.1724693409883864,-0.07676412685574392,0.030695127660142374,-0.006380081580715237,-0.004692486812863461,-0.0005748267550891243,0.02077151949168901,-0.07463379538878212,0.10656686059662047,-0.07009061886808932,-0.031003665959300347,0.05499426299009037,-0.016343898008002563,0.008083309337731864,-0.0033333937009472152,-3.2759537217035386e-05,-0.0002625356239379352
FX61184,0.01636994980758079,-0.07987738673097446,0.15342585596711508,-0.05735765965624828,-0.1708942607738263,0.2853340333399355,-0.13555421859477415,0.03398103796777404,-0.0009899966722871896,-0.006970943570338334,0.000658558147961375,-0.026783960426580104,0.11975407679935116,-0.23753979295060734,0.22530255991137144,-0.0934719986382421,-0.011090122543551791,0.11605473587855614,-0.11625289151812658,0.026947037620954985,-0.008969678229041938,0.00019195232093443515
S4061,0.016425231201869093,-0.050518292774481,0.022470307189124166,0.09982684035070934,-0.23566368889948677,0.25860465543884364,-0.14876851025182908,0.05205538663326335,-0.013321262256521414,-0.00069549504744803,-0.00024328965990948827,0.006338429512736993,0.0006406209133389645,-0.04595905907318631,0.07009191768632508,-0.06677933280659919,0.007949549702101011,-0.00885024248923589,0.006647448780532134,-0.0022602463309829065,0.00025586330461732556,-5.989019459971719e-05
Aquila,0.0003107659170684022,0.02052096245639977,-0.0980522226235485,0.18430864672191286,-0.2015028497184593,0.1299013399169618,-0.03616318049324662,0.004142382240214371,0.0069711616395457966,-0.009697135511980612,0.005969096769597375,0.008072785232598353,-0.08076255967617516,0.27932375319480873,-0.4701638674673554,0.359655962960613,-0.16853939802612747,0.044550496920954016,-0.007212979257333466,0.00030259430425806834,-0.0001218435503468615,-5.889108412563745e-06
N663418,0.059311358043577685,-0.32691416698347847,0.7381242635993177,-0.8322626977849131,0.43739810666438844,0.07282219407145718,-0.17606003497909561,0.07944147656527019,-0.024309653282302654,0.003760461401238011,0.0021011845409785465,0.049797073419874514,-0.3132332689008461,0.8770651584544008,-1.41556962803924,1.4328683243158453,-0.9443525930712404,0.46558584844600226,-0.14026245431620737,0.01307942805608784,-0.005536074214319658,2.7501000861838903e-05
dd928416,0.0034903369990105723,0.025481775292580573,-0.15098695208707522,0.2872321925402398,-0.31274751376906934,0.2021769173345046,-0.09966982811415222,0.0239102586639385,-0.006108000899137141,0.0003594587269929633,-0.002118336489737885,0.022135864827340104,-0.07395478107079718,0.10405676982033914,-0.08639035872330753,-0.0031497147823751274,0.05332829866564793,-0.04864084895756375,0.027605925724292366,-0.010836026813983213,0.0004578112823050657,-0.0005182613692692249
marske7,0.10577468546160461,-0.309810266503618,0.15164451649072636,0.59826775880518,-1.3452972592801458,1.3254656208689075,-0.689395714585631,0.19607917401275518,-0.038383133596340456,0.003544467395817837,-0.002205790658365335,0.004208612872988853,-0.014308832321356331,0.04964102183730589,-0.10720390777372767,0.06780573137288382,-0.0096333781643782,-0.002690849987666055,0.01157521529792278,0.003353360997459731,0.001295403941059518,0.00034678384682949626
N63618,-0.008716502166869065,0.006594472160649921,0.05756900958628975,-0.13504636488740346,0.15103877257982,-0.09439189119927965,0.1006426109184555,-0.04791807436637224,0.01597892408535342,-0.007302766767953143,0.006301944807605346,0.0035820975042066567,-0.0415768947480807,0.07232002227815931,-0.006899557956173412,-0.12813767566219367,0.21613525900197406,-0.12878121685475807,0.02194286576162558,-0.011997894290861759,-0.002333268020624118,-0.0004531112960035098
HS510,0.06808262629044531,-0.2155135954068683,0.21360777285758878,-0.007149143775521926,-0.20253215795201518,0.17946008163695995,-0.070483048408657,0.01142896476632538,0.0020973213053645996,-0.00311714641356389,-0.000996483254005539,0.020473888345779276,-0.12355243446545852,0.3318751094024395,-0.5019382611342148,0.39805146284319093,-0.19043198826589341,0.0547289552424374,-0.008743433557036271,0.0016524005178411925,0.000510887462795953,-6.328602244557161e-05
ma409,-0.024222587788126908,0.1074454590371599,-0.24662640668253158,0.34014845706225266,-0.2966072732645547,0.16434618996131586,-0.07448377613246018,0.011995715493336178,-0.005503693559218665,-0.0031465728515720245,-0.0024555315416866525,0.12322817145366963,-0.519978457537462,0.9991997322340449,-1.1137980890853334,0.7486439504266331,-0.33988440308105605,0.06979058568641791,0.0008356412924446634,-0.005389255579200044,0.0019166593567725863,0.0020140578450329504
DAI1335,-0.010661727048307137,0.11424758818751561,-0.42378005330193347,0.8073758439720107,-0.9171623115679667,0.6391655728261315,-0.1848599328965935,0.015640176436749236,0.010434858759529271,-0.011137421535940925,0.0011133736557820005,0.060730786657562076,-0.2483844917295209,0.5000534703834165,-0.5842854949228501,0.39040716855620644,-0.17690279903443581,0.039204661273030246,-0.012401980818471159,-0.0003649227673255045,-0.00015908776378700552,-1.6137926251775293e-05
SG6041,0.0007033568679313156,-0.020936317624113035,0.0812468097186148,-0.1493962011731411,0.15194878414564886,-0.08701959943777353,0.02596636143468363,-0.01805689711071404,0.008359706449291699,-0.0017184914812487736,-0.0019398765628311342,0.04087184726779511,-0.17220970484180606,0.3501843342196502,-0.44555695152743185,0.3378100605328256,-0.17992020698251976,0.08409773991365707,-0.028917526513484584,0.0011474814832563545,-0.0004630493159335852,-0.00018578517964297888
DAE11,0.017818819805285165,-0.028471554447179668,-0.13423807936959165,0.5365837511632796,-0.8664311290254352,0.7936645782281873,-0.350486667030219,0.08877692043637875,-0.009338312911033878,-0.009236637624015453,0.0005088389216016724,0.004513487817505304,-0.02172055513531451,0.0780554720927919,-0.1318021954016981,0.05613698236712888,-0.00571448513610704,-0.03297949745118512,0.011489304199171973,-0.0048215125978588085,0.0003644274773420809,-0.00014576264995278833
SG6043,-0.06906913704382862,0.22309157555980644,-0.2551688588681829,0.12635139396374992,0.0018426017388083159,0.004861491670526685,0.0009031600521311876,-0.009542437479589026,0.007917674504808965,-0.0054021548520477025,-0.0005011902292708005,0.025404745557206582,-0.07388741799978356,0.0924190416982417,-0.02719894599015428,-0.1212468635925462,0.1206035879754869,-0.0718137717917517,0.008525581539461204,-0.005042129672529089,-0.0018736834531313316,-0.0003173037394284012
clarky,-0.02633936922992574,0.12719905813158638,-0.2815679632020853,0.3942707207412826,-0.3771891206602005,0.2635488487868177,-0.11261909733556744,0.029183703263265748,0.0017619972921492052,-0.008985288429667171,-0.0006728415996418748,0.03066827373323554,-0.1436750337335561,0.32933986882478344,-0.43015115290578615,0.3324543159996383,-0.18348344138804462,0.06371261889921018,-0.013827184389047663,0.0017919921191375497,-1.763398292285274e-05,0.0004256123445539875
RAE2822,-0.015588004554264439,0.1069285452231994,-0.318117240515871,0.541466721099704,-0.5971013163729003,0.4461860809789716,-0.23243843460377184,0.06259789561991543,-0.01981427534576385,0.0064911163329591055,-0.0023351506749602134,-0.0019621722386987672,0.06780174993930765,-0.28520556782945433,0.5707062049018359,-0.7133539749062422,0.5929798035352777,-0.26933383839057423,0.05396040899739584,-0.012573780667890543,-0.00047952765448385377,-0.0001890813448368464
EH159,0.011071037099088882,0.009169697764935777,-0.16935668691351075,0.3651832100999812,-0.42084803740695226,0.27090198998630916,-0.12637663564469065,0.04236839194519802,-0.011597378623529924,-0.0009613102131831808,-0.0012663145044747794,0.02495664850302997,-0.08783655834166255,0.12945089942755533,-0.1067890523636532,0.009222050193231506,0.032806774633581594,-0.013164594126368863,0.007350024634076248,-0.0031219489316488594,-1.7303647788150612e-05,-0.00024270665165529069
AS5048,-0.047765149353618065,0.32716288004658334,-0.9284517505848713,1.5896864607928403,-1.7645956993472895,1.2809577975824638,-0.5562153778911252,0.140786494808902,-0.014189990958818385,-0.00374720980462415,-0.0010197951655787543,0.012607099234113116,-0.027558295524979907,0.09784292043328899,-0.3211508997798754,0.5407994466251645,-0.495808574600914,0.36225519977931053,-0.1722682681414886,0.03854402627001541,-0.0037694034308396905,-0.00029841408691676084
ag46c,0.02597322536134715,-0.06642746038387128,0.016417547207007683,0.10754404967285716,-0.18957478143217546,0.13839049077199386,-0.07819940505205165,0.015872582145208855,-0.0029967824286779863,0.001940022328400572,-0.002278414389944979,0.0028470291381822604,0.022443673095580992,-0.10729092749621004,0.17154743436486447,-0.19969515398920962,0.10683964641657266,-0.029535572799583406,-0.013289552396733744,0.007869235811581677,-0.0017562008722589349,0.0007755175055127167
DAI1336,0.008477204117388193,-0.0011882880807048718,-0.1260876033497944,0.3858371065476639,-0.5695994054664342,0.4969110548733784,-0.18889031458170225,0.0366586556892658,0.004495351151893406,-0.009248134576619767,-6.971415829746361e-05,-0.01280893851811814,0.04383930941993127,-0.030266673675579395,-0.021357742405292677,0.0036770197549857568,0.004074880920194065,-0.020065533751568426,0.0014339447086390733,-0.0027543160279932676,0.00019092810603499877,-0.00011587352199441515
Dragonfly,0.03169458706765501,-0.055945177464536915,0.022639801856134664,0.07578341359675259,-0.1404047669388579,0.12820808460722902,-0.044000778336856554,0.026728339884701337,-0.0021403615483655894,-0.013960087924876987,0.004250108331486822,0.045455074962690016,-0.07128378167467782,-0.14280875649881544,0.548684246935371,-0.72407041776261,0.3714365774865275,-0.11554977495027616,0.02802880632472973,-0.004624197003157776,0.005669553932735044,0.006346820882718949
SD7062,0.013622278271177733,-0.07291344215612516,0.1552931590243252,-0.17377436066448676,0.11146730509793949,-0.04063353620829097,0.043672726995111696,-0.01781720525833073,0.02170775778304094,-0.012365070463398697,-0.00028179013128769206,-0.016509577605476507,0.08051033744501869,-0.13842479472259486,0.12498794995302134,-0.09845321111215855,0.07028525680457444,-0.0462827581410351,0.009470153576498164,-0.004784821996284108,-0.0006430773053684977,-0.0002533506612383436
SG6042,-0.03617913787343656,0.1064634212336396,-0.09081837592204758,-0.01543119843265758,0.0853532865001307,-0.04644403308070337,0.015025383391162507,-0.01392556311926931,0.008129007195612051,-0.003441853755153682,-0.0011525356762077837,0.026990707005385018,-0.1004539039805969,0.18603396330827643,-0.21065317797506258,0.10485555178504798,-0.03982569693544726,0.016239042121921024,-0.015337661386480546,-0.0004724596550341673,-0.0013952835854106446,-0.00022021741480768281
MH45,0.04797036458344546,-0.14618924284128706,0.09948711021107473,0.1328168768595288,-0.3684098981136973,0.35850323009528995,-0.2026398373035973,0.06903006560223106,-0.014350293311321625,0.0007079145957048017,-0.0009161013850738083,-0.000811159570696696,0.020306254838236247,-0.03920126860899725,-0.025384259710442492,0.09444718115343219,-0.08996878846420163,0.038891412292067114,-0.010680115254833826,0.001939031846011431,0.000515858995310665,3.55850982586268e-05
