AG38,0.016514165408064545,0.05044686515908278,0.03906859934344486,0.12902011452073567,-0.014741349899611102,0.0871325922574167,0.002461328281318219,0.01654407383300753,-0.01486928272463395,-0.016774376224578568,-0.0188031241078421,-0.026910403855292104,0.014164022757754654,-0.034022696561914124,0.012788375062261803,-0.010625659989980463
EMX07,0.014068083151779738,0.06449637436931414,0.06078809904438073,0.20371850252034968,-0.059872763934545783,0.094396607424617,-0.021222919393520615,0.012293920956080126,-0.014771096669118251,-0.01550004547133856,-0.022821104035771173,-0.02884485772135298,-0.026807415994165383,-0.04984296437362065,-0.007117675120215312,-0.012605116575790326
ag10,0.017451412326827977,0.027015913497672548,0.07715122685108461,0.024800832012409447,0.027968308477517616,0.042894033807989826,-0.002737880622724206,0.012528758529369835,-0.016430619846661762,-0.01809216605832032,-0.0190072060123974,0.016952797592536487,0.004247486039157001,-0.019483498751816077,0.012294954680430228,-0.00722405616697906
N634421,0.04837254796032702,0.046815383902188916,0.15134185682083584,0.1469708109426172,0.19715385422806792,0.03983548801702905,0.03560876382454335,0.006702115785884356,-0.0029021932337811997,-0.12235184869847412,0.03988114415047496,-0.2693941267454441,-0.02014624796168199,-0.04864984558096486,0.018380449525314722,0.0038084901707296174
SG6040,0.025133894207246002,0.0667390873535417,0.09239208222075868,0.14611479088662396,0.13730288321340386,0.05672870098732549,0.05174081894865062,0.00881428075291239,-0.025318157260587087,-0.023303861966163308,-0.12974783120836167,0.07044622270328246,-0.2558613760691655,0.1036980525691928,-0.029538797322620238,0.008423966673676054
DU84-132,0.027768198152579276,0.05149198055934925,0.13045959323803732,0.09388781627634171,0.13693664986074985,0.06664272608693822,0.04496702900249016,0.011774465143832562,-0.016097503023531773,-0.03177999152350246,-0.09556712767954974,0.061471444117562786,-0.1629783656771538,0.02501908163059369,0.02720446477211367,0.00021102998407819583
EH210,0.012220880158738802,0.048511279506957425,0.0918696365490863,0.11753312719488804,0.03678253647728472,0.03579878830050245,0.01174306271861856,0.002093771680046877,-0.01204136606604844,-0.034688578580176106,-0.03760948154249019,-0.00035136968586379857,-0.07675729342471939,-0.01958676960672177,-0.01562749771132869,-0.0016197224143787734
FX61184,0.033157404948246774,0.03901650370407146,0.1966471702228008,0.011144992495347927,0.3226388021356548,-0.016379270051989945,0.05603044059914364,0.015883082112240998,-0.0038700871300516243,-0.0664672940206633,-0.018557075502381996,-0.08607027837415661,-0.1925694654989756,0.08918038921035434,-0.006189176963610191,0.014323843817715929
S4061,0.025378540599458592,0.030113593134008427,0.1386632828722074,0.048664812446953844,0.1566929070782994,0.041790158472240026,0.020179154430331598,0.004845882607098811,-0.013100770829378758,-0.023669677977098468,-0.05214922906379799,0.02276435428971486,-0.003587129033058967,-0.0009789037070129058,0.0006041908215972576,-9.746869437686138e-05
Aquila,0.0207856257973089,0.04589629649912024,0.1312440522010556,0.08982158390558327,0.11347378373120968,0.042058765934409326,0.02665825663473195,0.00629959662893792,-0.016977165408537935,-0.01503449330590777,0.015244570241709545,-0.03680562844859855,0.018301880037489546,-0.01387790889341187,0.0016180143168619781,-0.0007451406815581225
N663418,0.05076193094931625,-0.0319495475360017,0.2748284518854695,-0.11979499846379647,0.35230011214714524,0.047032705777860465,0.04211310834182667,0.00854834928757194,-0.01969237978769944,-0.02387764526386762,-0.11088171372461,0.022584006074966745,-0.1880487706524837,-0.05292821513991506,0.013146715330860577,0.0018662227952570335
dd928416,0.01034677323016341,0.04979851468877907,0.057406852571794016,0.08555570670821915,0.05052100728220209,0.04810798632289795,0.017575400137817665,0.004933911125093557,-0.011067447555890269,-0.028845565930659945,-0.034703451625107594,-0.030857959442530593,-0.014561880137420425,-0.03858021093466766,0.0035910453199594853,0.0002326240581326301
marske7,0.019959390465048972,0.02797559978884014,0.17334533439483527,-0.11061164307452273,0.4016273691848921,-0.08751293728025936,0.012969278154013962,0.00655598651164823,-0.017643956852620036,-0.021841246293557194,-0.024022499696164254,-0.05382634044056015,-0.00766445875365986,-0.05515567818204441,-0.02788671226457997,-0.011861470241878834
DAI1335,0.030310861402525535,0.0658511409590931,0.16575172816872888,0.06289947239717329,0.347332279018769,-0.06206866458634152,0.0602407576480484,0.0025398683648565233,-0.02969828591826105,-0.021647645121622087,-0.04215743281167871,-0.0017673734055933645,-0.01724291599467678,0.02783768094923747,0.005541827078161077,0.0027329330980183923
SG6041,0.01704635579928327,0.06209979012135621,0.06451828454940833,0.08967388783341435,0.07333300645364757,0.07485063441662365,0.025226080939645092,0.007259408058859788,-0.01725056906116297,-0.012564656034058715,-0.07372259113248177,0.04503454090060725,-0.1268450150675495,0.027457600701023422,-0.012131037287360502,0.0015004020576224097
DAE11,0.02633471518589727,0.04889476906550733,0.203143856164849,-0.0018106880543009298,0.3886064125373637,-0.0464340067544006,0.051446039730972004,0.004471583047265319,-0.02342454243087862,-0.016861539982737348,-0.01495186557152497,-0.01147771868626981,0.029434107001130184,0.015689964604858903,0.013030847588170705,0.0028850176191908845
SG6043,0.0245404867237314,0.057502171182054695,0.12876353196965948,0.059020898016233746,0.20392799247375407,0.04392496657556551,0.07304646561383124,0.013679296733163841,-0.025004485228089006,-0.01214925245852806,-0.02579642688123202,0.02746819762210631,-0.02181022428582348,0.05017415481446332,0.017368268005411185,0.010293811695414002
clarky,0.008487668366443107,0.07839236374765284,0.09093735244250577,0.12217919312983713,0.10171978413904822,0.07701824662172935,0.030712727362720682,0.011943640315655828,-0.0269439445821793,-0.03264860047142721,-0.04754868101647943,-0.01752660384144507,-0.014944409897023756,-0.02063883344138961,0.00022240049330089515,-0.004511323192290173
RAE2822,0.01776826973481788,0.031736505512755184,0.06905097886186963,0.04338614572175687,0.1177415488187165,0.04212245752002446,0.03240758409529926,0.007774635954240211,-0.014290502405419857,-0.051978311713574976,-0.02112071215327091,-0.10292128441607497,-0.11301746491683147,0.025879906243722557,-0.005144637649618672,0.0038747883193855194
EH159,0.01163459735722571,0.039466015849692504,0.08360754881029267,0.08941077399682316,0.04159195133819603,0.02765887827348381,0.01175893643017642,0.00166413217114428,-0.011191202267990833,-0.03061354720271783,-0.03960514625021886,-0.0067165595593182545,-0.06685185580617033,-0.01818764024915462,-0.013748689775845632,-0.0014708203539378966
AS5048,0.02432053150666644,0.06123855115183144,0.1586805924421883,-0.014768035992678083,0.3154816778245105,-0.050161828908914366,0.057933325828805754,0.025319586606401344,-0.030334838414081876,0.022739108441158725,-0.23840373032763043,0.20044960686494737,-0.4745314363594501,0.2028267343425048,-0.09629106109139646,0.008353677131926945
ag46c,0.01357091076424709,0.04798657048794555,0.057799677122318927,0.0644970226627867,0.05360359747700029,0.03594823118475424,0.015664029160742606,0.004736054682477928,-0.010505030931639653,-0.01832090137182065,-0.0289234009985504,0.02447361363826113,-0.04381940626765173,0.04748291546353363,-0.004859294646569722,0.0006271157934456112
DAI1336,0.028934842270477417,0.0676057175397958,0.16134880478314884,0.06523649989276317,0.29422594650381234,-0.004846898900332036,0.04132902410045881,0.005192678478305233,-0.028217393236903757,-0.027430003796616535,-0.032114115977486174,-0.013026106354580387,-0.009004247290866425,0.023723246235777807,0.0068014709333788555,0.0025216963505392018
Dragonfly,0.02231771212159589,0.04851829637530132,0.13534962185790422,0.21464102154173625,0.008855214564124612,0.1722597092681645,-0.029103972329033487,0.04457367791346917,-0.019824053717555166,-0.025860797959119126,-0.03374135606766199,0.15605271427053988,0.022417504447397058,-0.025882491727234468,0.07020635228072288,-0.03996789575278231
SD7062,0.02694426651628557,0.08861281462583731,0.12996666038934324,0.13181728233173756,0.13041545665112148,0.05286124403334987,0.03546765480904101,0.005482311082403588,-0.02672318335422816,-0.02849999550808791,-0.04973084911740581,-0.04191016728205334,-0.017349912058705716,0.00011551644396709168,0.0066144989857202475,0.00313855885288699
