AG38,0.013958707877669122,0.040168005720225615,0.06283573037047671,0.06388822792924746,0.04260677963576142,0.026845822260603856,0.012248421944329386,-0.010958884868160598,-0.015156856834525204,-0.021836827992623643,-0.007868776925846257,-0.013297831706554086,-0.0029262991810731637,-0.005085555505831046
EMX07,0.014255796025394828,0.04832732222578444,0.10569067156797986,0.06938531630762197,0.04119075888187741,0.012278270335602475,0.005188772099246305,-0.010632996795631594,-0.015441406942643215,-0.025051998755180393,-0.026525093668388754,-0.036966034030647514,-0.01886909005857813,-0.010384990638610767
ag10,0.012247472923871662,0.033768017972073364,0.05124563426468223,0.031248847493452112,0.0330326018769129,0.012773303910016291,0.007943813530205051,-0.012335723468030819,-0.015760250710372684,-0.009358670418517418,0.008711360037177566,-0.007811152045319347,0.0014526633338843142,-0.0031102443783233044
N634421,0.03087610183487197,0.06813195454135901,0.13179355296331527,0.15978309862109977,0.1033778536353759,0.039558672180022576,0.009574976734948263,-0.013716219889755998,-0.059210529767836854,-0.07835511633133803,-0.12855960238248212,-0.043365124583174104,-0.007871015041501303,0.0076374973139354254
SG6040,0.020563785701803176,0.05943192742051424,0.10597331978698699,0.12915846125005984,0.0915102619004354,0.04927515853166094,0.01468214230444732,-0.01443894571737172,-0.04738612966999651,-0.045558001996804896,-0.08834137951412005,-0.03269114260678259,-0.0021934841667476386,0.004149663696857927
DU84-132,0.02029942805667479,0.05956992374259117,0.10602212883370277,0.11148195492801889,0.09114178851469446,0.048952841990958215,0.015598379398953604,-0.017392889715139002,-0.025951281913757396,-0.06574022042668025,-0.007171101926308857,-0.0718984073339344,0.02564278597379374,0.0032316781919773862
EH210,0.010242055516899306,0.04817171590104974,0.08872663475361028,0.07788225169270374,0.03966244598116549,0.018166558959527453,0.0031866285304957913,-0.010214702813427715,-0.028949472517698912,-0.024753767272918403,-0.037733062008877744,-0.036050361683729604,-0.01784026623521212,-0.003340257494090643
FX61184,0.021953431083937186,0.06478834240468713,0.12335574436938004,0.13872564163495593,0.12688032852487263,0.0348662303941853,0.020777725893272554,-0.006970513856451842,-0.044802041864754054,-0.03896224472556624,-0.1245851109988275,-0.02488781018492429,0.009167941351636696,0.011972318468899144
S4061,0.017153155119543538,0.04722271191967841,0.0983540180369487,0.09240099467705404,0.08564112489814742,0.02838358029860171,0.006243690963964804,-0.00985941481808491,-0.025866957912066765,-0.02221923239160689,0.0025435196243173254,-0.0006657422084962874,0.0001462042434759124,-2.5260484491897195e-05
Aquila,0.014197455665501561,0.05720583637388446,0.10053704342170551,0.10135879857305946,0.06887408472361695,0.03147764440172746,0.008389801095900448,-0.01321907445134479,-0.0065816848605821585,-0.00991368796619886,-0.004303388376675745,-0.0043212449610499125,-0.0016764477704441674,-0.0004864841858586332
N663418,0.02563066244512433,0.04410412173936285,0.11853772442428959,0.0995233347658041,0.15495663995277928,0.047755972698074765,0.012137741907887602,-0.01580580328164976,-0.03188672733008431,-0.07229131408537681,-0.05908460975147753,-0.10176106191706472,-0.012562434953485607,0.004146588220489528
dd928416,0.00997097517374794,0.04110475802220913,0.062202485568063175,0.06780875602235388,0.046622656457215625,0.025955152124745903,0.006104407508880522,-0.009235397796364588,-0.024693333403193154,-0.03151048382591254,-0.025297130264972295,-0.024358445645696197,-0.009983920561316166,0.0010842007641027468
marske7,0.013703709842688228,0.04875754228271774,0.0814439577177342,0.09710899295702398,0.1220089820393206,-0.009832208376673791,0.007517271978454676,-0.012904531137775429,-0.020303725624780642,-0.03194675703314239,-0.03379250036218839,-0.03306187930016989,-0.03132626234972241,-0.013415537235658772
N63618,0.029951467131933345,0.06279937200646286,0.1255702607565275,0.15150763178489987,0.10623256723057214,0.04604556096516338,0.013451988994073318,-0.010524546545228816,-0.0461931351273253,-0.053569367187407665,-0.09510712022846333,-0.022301278981650328,0.0031087795322125838,0.011838189633283284
ma409,-0.0005873692842745254,0.045283707358888516,0.0446440700865699,0.09404214488024946,0.03651114167098872,0.04671533507887468,0.005878523247800423,-0.014580292704431392,-0.020907935472378014,-0.0259372144608698,0.016300664296269248,0.0020833042825668543,0.010012862442241241,-0.0022474536451406444
