AG38,0.023783823636675805,0.2748679808068193,0.07023250770495351,-0.6888841275810622,0.008659158670339591,-0.18004466461057983,0.00037037299944833296,0.35044229402104665,0.02075185617753815,-0.1717264872690114,-0.07159924422181344
EMX07,0.029706081027801083,0.28629424833074796,0.09901281006218891,-0.5842268553387283,0.006334758546221945,-0.17357870079845825,0.00023907997260865389,0.2256571968226165,0.025364324869766492,-0.5660201204186038,0.04067463313052873
ag10,0.021222090318504774,0.15227661604230117,0.04738657525381355,-0.9145998842308911,0.007774527799222426,-0.06837622889774032,2.992530601535053e-05,0.32216001971345815,0.01723341027822203,-0.1802570033685534,-0.043212121866006425
N634421,0.1023809801756267,0.33575404147925003,0.2093675104530344,-2.1423584895506007,-2.5477740821708174e-05,-0.10958265289709408,0.0013624631153712373,0.497240139128668,0.022087261966382176,-0.11949469990090297,-0.13643842750676574
DU84-132,0.05872373944379099,0.33357027759665775,0.13688298619732522,-0.0968873215511802,0.002029618539353498,-0.10696991497395478,0.0004913878080409826,0.42124493793659434,0.030094064951458055,-0.14522280289903225,-0.22113831121610578
FX61184,0.06466062544022087,0.3601049823945218,0.1845494884192811,-2.810600623773925,0.00023665956527732003,-0.09108270655979159,0.001469559995314349,0.6011911551307556,0.030019432478933156,-0.12208839109366416,-0.2257176557347403
S4061,0.036917450763427596,0.2800391147785865,0.09602610488220638,-0.27756531332422035,0.0004009355806821636,-0.10816359016288488,0.00028143063784666486,0.4220934714575391,0.03920449343581261,-0.37080408310501023,-0.062024411038481435
Aquila,0.030668582445957538,0.3071681745019624,0.09387234999229666,-0.7916472596671688,-4.4021325110232175e-08,-0.17396345660363838,0.0005719808906837753,0.32457557554500044,0.040689217263078045,-0.381591065766522,-0.07344024121231783
N663418,0.05399604405152355,0.4498107814827614,0.18054742367360777,2.7235078374307657,0.0002263733939151162,-0.1320290813462856,0.0005491690880990422,0.49042792085266396,0.021902658356074748,-0.10357580083443789,-0.14263334434134436
dd928416,0.025002275949567516,0.30322442209528555,0.08421084767482226,0.022989756414709676,-1.8218335724030045e-05,-0.12959194204306712,0.00014216112688456944,0.3557265417349709,0.01562883259995572,-0.1571613049718931,-0.061987059724748786
N63618,0.07801531088162585,0.3394191023668549,0.17935324106412553,-1.9072115726240337,-4.482386618088618e-07,-0.10264340909162704,0.0019187798590303978,0.4951379136142072,0.03305879382748956,-0.1744396566362124,-0.20159534103024424
HS510,0.03092913991407621,0.28066963051403665,0.08798946315463697,-1.0299677994482117,5.879810712542535e-06,-0.07967157385517407,0.0003068291378290158,0.2799864214162862,0.02218021253669346,-0.2986842270535434,0.041413420112758226
DAI1335,0.07459739562472249,0.3166229226629159,0.14282395138624598,-2.56217123866283,-1.5198455677365239e-09,-0.11028423479031425,0.0008158912867213366,0.40469978822855446,0.059384905189561306,-0.5988967912052909,-0.11053336168302962
DAE11,0.05324125120263961,0.32687524538667,0.1286625349346576,-1.227952694809062,-1.7222905944393136e-10,-0.049940598780008325,0.0006804335074356325,0.4226830379375468,0.06592960188259145,-0.5963862025695349,-0.10100087006601494
MH45,0.03505105693457585,0.26771008955401243,0.0990536130091722,-0.5058860735135128,0.0010464435343456263,-0.03824507443766418,0.00023643164942243158,0.3507011020255759,0.016435106232659542,-0.15992406865148345,0.038802572343087226
FX63-120,0.05064901656389878,0.29234157063721494,0.11900220126441283,-1.3389602621921024,2.5502396592999974e-09,-0.048852292762600745,0.00314970329141849,0.5225601820046641,0.05217950026327844,-0.28086278692786315,-0.2986061194590336
AG03,0.021878200687673714,0.24967357183481567,0.0625042263658656,-0.5870855884352653,0.0021920010074253007,-0.11854383892348758,0.00041395053647755406,0.32337285214108036,0.02028769329186711,-0.17968092626541973,-0.04405379311245033
FX63-137,0.06909928901909426,0.2962956254583476,0.13626057150027557,-1.757206684849298,-1.8509147348762512e-08,-0.06277562996718632,0.0038320634210283642,0.5263399700917829,0.05916066115317932,-0.2974814959021537,-0.35111148269451453
FX78188,0.05247940430764654,0.4370798755576374,0.1883022332832494,2.44493189938469,0.0045482325617090215,-0.03051092282852628,9.700787165461418e-05,0.45956896183380697,0.023496654462703728,-0.18606865447974666,-0.07887152666548582
UA79187,0.044468447428361674,0.43211136961238295,0.18771694079128667,3.502681196569604,0.0018880795372699722,-0.0893879012487128,5.919148348984971e-05,0.5645838940780181,0.037928599676173916,-0.3146165658124057,-0.13170558567705754
FX61-184,0.06466062544022087,0.3601049823945218,0.1845494884192811,-2.810600623773925,0.00023665956527732003,-0.09108270655979159,0.001469559995314349,0.6011911551307556,0.030019432478933156,-0.12208839109366416,-0.2257176557347403
E552,0.06397577372098444,0.31912259896151224,0.18327254475212076,-2.8379452057293055,-3.474802142259808e-07,-0.2130021551010093,0.00100856336145506,0.4513415865622878,0.025826432437922955,-0.10378779719266536,-0.16175575546714083
PKMB803,0.01905179619958479,0.26766768991523066,0.06521644862135054,-0.46885626663307384,0.0027341029905166583,-0.08263313372762596,0.00024362105656708009,0.39565715853601585,0.0325237634840245,-0.21940172368093358,-0.1544937168233345
N653618,0.0632102981756477,0.3936077035385195,0.17981358464581795,-2.3316280455723906,-1.3874175904847752e-08,-0.156700755432928,0.0015101405398030157,0.48878842836790165,0.03308292578386329,-0.17191163997992837,-0.20589041466288507
HQ359,0.02565728134865304,0.3385361840257814,0.08993489697743354,-0.9568881285073633,0.00013082602611046184,-0.10372319405836317,0.0005189420185759341,0.4966044954474071,0.03493942631421578,-0.1469975551873523,-0.14987304031050283
HQ3518,0.104487962103487,0.3423348805465618,0.1804294493132337,-2.1727003139606986,-1.541537086068521e-05,-0.19823912090921691,0.0004458643765361933,0.5108807643015835,0.03469952411274454,-0.15126538309427945,-0.1468613734070521
FX60-126,0.05321506410732445,0.2735097922733418,0.12602491933577734,-1.1864610495013728,-1.3521798840467648e-08,-0.06988257447465342,0.001652887978906771,0.5664612750972479,0.035859584579396704,-0.2893078229013863,-0.17150205849275388
ag41d,0.026861554981210196,0.26295533362078577,0.07741615613079895,-0.7446599384501591,0.0019176820064105084,-0.11066148438867984,5.922801355301486e-05,0.44531731615009634,0.023335252142006137,-0.13630744890489924,-0.07263272858505732
FX63137,0.06909928901909426,0.2962956254583476,0.13626057150027557,-1.757206684849298,-1.8509147348762512e-08,-0.06277562996718632,0.0038320634210283642,0.5263399700917829,0.05916066115317932,-0.2974814959021537,-0.35111148269451453
HQ159,0.025362033179664362,0.3342782451873034,0.09042333538801262,-0.8239855791593,0.0005607112444260449,-0.09700750228546015,8.815536886963965e-05,0.49772894879597723,0.015039090879131578,-0.06612203709469622,-0.06095378063094286
mh32,0.025621470823224593,0.29330124193099877,0.08716998174196228,-0.11332988791175337,-3.518817692322685e-05,-0.11681956726985115,0.00021192959157666864,0.4334757431087025,0.02396895705460719,-0.14618226378808083,-0.07094247519980998
E554,0.06545935793843062,0.30466458637567045,0.1815092639300713,-2.2697562229289985,-6.26935172137025e-11,-0.19119851620394376,0.0009777259368503612,0.5251760033544816,0.02635456996874255,-0.08048488964968897,-0.18251995225956655
aquilasm,0.030668582445957538,0.3071681745019624,0.09387234999229666,-0.7916472596671688,-4.4021325110232175e-08,-0.17396345660363838,0.0005719808906837753,0.32457557554500044,0.040689217263078045,-0.381591065766522,-0.07344024121231783
ag40d,0.027617929719458163,0.27417298639524457,0.08026959791958797,-0.7073531025947174,0.0019211970493581575,-0.11987493192751762,2.5164906721223106e-05,0.45831425070211484,0.023768805151649326,-0.14234631679516013,-0.07320799225445447
S1223,0.08165238887568045,0.19633248827398905,0.12107270536968079,-2.0408574904028205,-2.875024569218335e-08,-0.11928328007116162,0.0026054010917431498,0.46461625394367917,0.08673973354802895,-0.4264080370202292,-0.5319849283346735
DU86-084,0.020654178445765906,0.3652816125273662,0.08398304640006048,2.4231189247205656,-4.341548289399522e-08,-0.03374812299673418,0.00015240078301697845,0.4223880021256087,0.011261695349123411,-0.10642310571167968,0.009402433696617384
PSU94097,0.03139924902878208,0.3260012305006079,0.09754879722310696,-0.18799081574038842,0.013117937780382956,-0.0343288629277346,0.0009580615705329821,0.4445324990848745,0.0409299577440778,-0.28421556650833235,-0.16343984580326723
DOA5,0.0802837852647013,0.4028417431918161,0.16240264923212655,-2.967171474305711,0.0032668410962417935,-0.21349617491624912,0.0004618690395287533,0.31123755067847325,0.017488675872565102,0.024201518306845686,-0.25665304105166115
MH30,0.0221109918597298,0.2904393287944611,0.0786351395804234,-0.11253156842324764,-5.687202504312148e-09,-0.11226020516774636,0.00010432744481876015,0.45418619145547434,0.017480822530014768,-0.10402087952781032,-0.0509521854749043
HS3412B,0.05317904249852417,0.30045483985854554,0.12019647176496555,-0.7009966192267251,-5.51297424076714e-12,-0.2832967196064849,0.0008423315087888396,0.26369176342641226,0.0341068176276536,-0.5824491651706696,0.00438633053000328
RONCZ1082,0.06680231660316138,0.3857286303215673,0.1802541095834788,-1.6846854036422036,4.963142210540426e-06,-0.25368139510868587,0.0009759102707501681,0.3575186709123485,0.0339385508261775,-0.496876349152728,-0.1512240522681138
N63618New,0.07783954395819334,0.3393601725873458,0.1793839889674953,-1.9135189245197892,-2.7332321157146334e-07,-0.10388625145543136,0.001900133956966754,0.4954018850122711,0.033056223840642794,-0.17460912014436672,-0.20113715131442134
E604,0.0695543677319012,0.3864701703952102,0.18905385501338476,-1.8823342533092422,-5.9947226745962176e-05,-0.16406928649737607,0.0012719661880339116,0.43819643485807847,0.03336704379039195,-0.14521716589807163,-0.23534912489982793
S1210,0.06258990841360963,0.22308005428190475,0.12031302151026026,-1.6003239676049201,-1.1651584709341343e-08,-0.036314841231575426,0.004533385405197573,0.49905629738469925,0.07201116454234666,-0.42877595710834393,-0.4461340479934485
HS208,0.017664799635004263,0.2835209615514647,0.0798585601767213,-0.272833057708012,1.9231415315622027e-08,-0.13619682970669192,0.00013317110688896658,0.243568159221291,0.019969306233091826,-0.3549053828596222,0.029908058335166812
DP-1.89-7.83,0.029237941580764103,0.24364891311953107,0.07848818350168736,-0.6780327530530288,-6.153545540650195e-06,-0.0502984884179536,0.0005746130510030129,0.3448289991060907,0.019191417620256564,-0.15202405044785222,-0.08654498688476739
AG45,0.02297678539685764,0.22985302956955625,0.06496873357895987,-0.7556217072398814,0.0016870018103380137,-0.08597917773080677,0.000343237142954862,0.31251311357659606,0.018429735534721055,-0.20411952688197119,-0.051269636349834856
ag43d,0.0248729184253268,0.22267053982799434,0.06553507484805021,-0.9062698271292977,0.0016987891355751948,-0.0757981085176928,0.0003592836319483809,0.4160076661522222,0.021289110040435818,-0.1184283377570606,-0.07086466101748241
RONCZ1080,0.0691748932982897,0.3923103562427137,0.18062969857076208,-1.7530145918261588,2.381687915306943e-05,-0.22733857848213326,0.0014290644559690503,0.3593587922434689,0.033257213146736346,-0.46321803636298353,-0.119124945408022
S8025,0.031670130670755914,0.23007536646095458,0.08021391551718925,-0.8240327020507178,0.0007084081361979807,-0.07480305350867797,0.00013727233508466777,0.1709404828793822,0.004768188281542144,-0.1158519953123649,-0.003845658445740614
TL56,0.03791696570898014,0.25764100717373245,0.08994463814619526,-0.7759474784331357,2.3965834988721207e-05,-0.1435343309264817,1.139462267430765e-14,0.3342467486158462,0.013879063328782092,-0.1499054331098926,0.02404619499107871
