N634421,-0.008453358,0.02613942,-0.033684904,0.019337679,0.047418133,-0.007077483,0.0001084,-0.000443391,-0.030409364,0.094107495,-0.139494138,0.160460343,-0.047135131,-0.010279103,-0.006438623,-0.001210842
SG6040,-0.013024031,0.050710799,-0.068188046,0.061025044,-0.006612277,0.004821633,-0.003626163,-0.002173463,0.010309019,-0.026656069,0.033340882,-0.025994398,0.047247094,-0.035994708,0.001874089,-0.001759065
DU84-132,-0.015954059,0.064338545,-0.093758144,0.09056148,-0.03589728,0.016534195,-0.00450981,-0.001691094,0.002544323,-0.00414761,-0.004580754,0.000494948,0.008426169,-0.005447125,-0.01517304,0.003560411
FX61184,-0.041217179,0.157767963,-0.236377483,0.19580502,-0.04507247,0.012708854,-0.004668825,-0.002368311,0.003044087,-0.014760052,0.009118037,-0.003010052,0.060345258,-0.060030472,0.002956202,-0.003368402
N663418,-0.046680822,0.173272932,-0.281838538,0.287975153,-0.122072893,0.024860474,-0.008073107,0.003575494,0.007949774,-0.02419078,0.024368968,-0.015685122,0.050386786,-0.0114706,-0.011715384,-0.000543496
dd928416,0.001958455,-0.013266839,0.01167066,-0.016599145,-0.003545235,-0.007390592,0.00043971,-0.001738162,0.003603908,-0.007325513,-0.017416627,0.010506504,-0.006734105,0.005656319,-0.004393513,-0.000239465
N63618,-0.008711018,0.034383778,-0.044314859,0.035790326,0.030137596,-0.004998686,-0.001397511,0.001028614,-0.028747848,0.08795832,-0.137507389,0.134618434,-0.044108468,-0.010472923,-0.00723755,-0.001477887
SG6041,-0.004060089,0.015333399,-0.030919615,0.035749019,-0.025453011,-0.001411198,0.002793151,-0.002255619,0.009553276,-0.023190443,0.008839338,-0.022336658,0.027553607,-0.012898075,-0.00102359,-0.00018977
SG6043,-0.022995231,0.096757978,-0.132694575,0.126691174,-0.046997553,0.010423696,-0.001796928,-0.003179051,-0.003910957,0.032503027,-0.072208013,0.019740851,-0.017522227,-0.009523171,-0.003362965,-0.001179194
clarky,-0.012770747,0.050763279,-0.079419872,0.078216913,-0.034557269,0.01678143,-0.005672093,-0.005558428,0.003507653,0.001677513,-0.009625225,-0.009558831,-0.000286409,0.000819899,-0.000272224,0.000448689
RAE2822,-0.004029996,0.014772527,-0.026220553,0.022635039,-0.012897807,-0.017634541,0.002318421,0.000358562,-0.016469325,0.067142079,-0.128208132,0.121683943,-0.023642065,-0.016387131,-0.001828018,-0.000898489
AS5048,-0.050089099,0.201255175,-0.302221111,0.234925241,-0.072764242,0.013479761,0.000696343,-0.004311305,0.035928266,-0.110202408,0.142599004,-0.100402855,0.112412158,-0.057287693,0.010005628,-0.001394217
SD7062,-0.016078139,0.05141665,-0.075561965,0.06425246,-0.012070843,0.020525425,0.000460531,-0.005947223,0.000651964,0.016641558,-0.046431502,0.039389194,-0.025862044,-0.000718733,-0.00305122,-0.000391579
SG6042,-0.014005402,0.058106666,-0.085921835,0.085598547,-0.038402877,0.005154727,0.000456042,-0.002552723,-0.000291234,0.012368827,-0.040052022,0.00310529,0.003996956,-0.011393936,-0.002110747,-0.000663477
FX63-120,-0.020567751,0.089031034,-0.126921818,0.112104607,-0.031149158,0.011994621,-0.002013008,-0.001112589,-0.025634639,0.083241098,-0.146899826,0.111485724,-0.064419083,-0.00783443,-0.007403022,-0.001295734
HM10011,-0.000863314,-0.00499142,-0.003708543,-0.002176015,-0.009097079,9.71E-05,0.000698501,-0.002671962,0.005277344,-0.016206324,0.003849721,0.005392802,-0.005623788,-0.000188578,-0.001622774,-0.000132018
FX02196,0.001541654,-0.010425626,0.037626059,-0.054786527,0.103750644,-0.028978701,0.000283514,-0.001969957,-0.03053399,0.115117111,-0.208432585,0.205833417,-0.07203592,-0.009698598,-0.003448334,-0.001754456
SD7003-85-88,0.000459612,-0.008794753,0.003242614,-0.015267925,-0.007038716,-0.002049581,0.002894668,-0.002840832,0.003510262,-0.006668005,-0.008145449,-0.001321914,-0.00048801,-0.003632407,-0.002271498,-0.000322674
S6063,0.001563947,-0.012922253,-0.000655287,-0.002193104,-0.01797605,-0.005824647,-0.00157195,0.000691088,0.006356461,-0.015821243,-0.008053504,-0.000810623,-0.002629573,-0.001109876,-0.00148921,-6.43E-05
bw3,0.014250698,0.013943965,-0.047932925,0.049026434,-0.02110997,-0.003151376,-0.002439206,0.003204244,-0.044793475,0.134079136,-0.150940561,-0.008461927,-0.004969058,0.000481178,0.003034078,0.005155406
hn1033a,0.002149855,-0.009688732,0.00860067,-0.011483609,-0.006339703,-0.008390471,0.000560771,-0.001715912,0.00284683,-0.004406299,-0.020976946,0.002124129,-0.003494622,-0.003953642,-0.001856218,-0.000285747
FX63-137,-0.022506584,0.101545129,-0.138166869,0.122015859,-0.024138183,0.013713037,-0.000571445,-0.003202731,-0.014301265,0.061944711,-0.129879156,0.112978554,-0.072836814,-0.005830911,-0.010649522,-0.001179557
UA79187,-0.067340315,0.268643984,-0.463660831,0.482829439,-0.221292411,0.063245603,-0.019462209,-0.003693945,0.014853115,-0.05857387,0.075207579,-0.066064046,0.080346796,-0.037876369,-0.002178996,-0.000860917
LA5055,0.024424877,-0.116848745,0.234334449,-0.308416361,0.290748924,-0.092988016,0.014878588,-0.005524325,-0.045929007,0.177833508,-0.242478723,0.144358333,-0.065095256,0.017419335,-0.005391481,0.001086691
FX05188,-0.036759666,0.143972879,-0.22353782,0.201479255,-0.051154155,0.00786537,-0.006912911,-0.000435721,0.009428283,-0.017305873,0.006464054,0.007508994,0.046372193,-0.034795492,-0.008733367,-0.000946572
NLF1015,-0.053590116,0.212872425,-0.312591738,0.291869436,-0.114361387,0.025604375,-0.00983969,-0.002747385,0.014155068,-0.043337254,0.048006411,-0.053878975,0.048854945,-0.034971475,-0.005266876,-0.002278409
FX61-184,-0.041217179,0.157767963,-0.236377483,0.19580502,-0.04507247,0.012708854,-0.004668825,-0.002368311,0.003044087,-0.014760052,0.009118037,-0.003010052,0.060345258,-0.060030472,0.002956202,-0.003368402
E552,0.010695896,-0.030692051,0.058373031,-0.069517837,0.077408328,-0.007762356,-0.005324132,-0.003441902,-0.028834439,0.11470013,-0.223147948,0.249528298,-0.111197455,0.006338078,-0.005195484,-0.000682895
sd7003,0.000459612,-0.008794753,0.003242614,-0.015267925,-0.007038716,-0.002049581,0.002894668,-0.002840832,0.003510262,-0.006668005,-0.008145449,-0.001321914,-0.00048801,-0.003632407,-0.002271498,-0.000322674
N653618,-0.023712943,0.087902827,-0.122505274,0.109574367,-0.00083101,-0.009234022,-0.001614252,0.002018165,-0.020119477,0.058241901,-0.086819985,0.061940734,0.01781422,-0.027225665,-0.004561127,-0.002241165
HQ359,-0.011916752,0.0424071,-0.069572825,0.070178992,-0.035497843,0.00439186,-0.001012913,-0.003477619,-0.009505774,0.034572461,-0.08187746,0.035722204,-0.003849515,-0.017969711,0.000164535,-7.41E-05
AS6093,-0.001021835,-0.001130068,0.001001102,-0.011147607,0.00312872,-0.009750333,-7.95E-05,-0.001390993,0.045658617,-0.167745405,0.264113841,-0.256317383,0.048564479,-0.012371566,0.001860693,-0.000270356
S807,-0.029577915,0.106163699,-0.151119693,0.137650076,-0.094601718,0.064400641,-0.015945682,-0.002594483,-0.045945006,0.182154643,-0.32492022,0.354940574,-0.154779228,0.007922285,-0.007258963,-0.001348227
FX75193,-0.052817938,0.220799552,-0.378824477,0.379321056,-0.149412011,0.041886906,-0.017673582,0.000639083,0.035753743,-0.115925702,0.173475309,-0.16542805,0.151574661,-0.078810652,0.002204358,-0.001045136
Dragongly,-0.011327308,0.026681876,0.012246402,-0.075579756,0.173150986,-0.054166866,-0.001369652,-0.006536479,-0.010477044,0.052417085,-0.094292582,0.060925775,-0.017685367,-0.000341437,0.002117815,0.000263101
N643218,0.002697575,-0.018305403,0.029008917,-0.040250356,0.065112869,-0.027340237,0.003102871,0.00041539,-0.035305733,0.122310613,-0.18798745,0.181119355,-0.046367349,-0.004851148,-0.005169618,-0.000928625
HQ3518,-0.038551263,0.136413111,-0.202438163,0.187374192,-0.058143095,0.026871606,-0.00144932,-0.005299571,-0.019434831,0.052350783,-0.055465847,0.031075046,0.022737861,-0.031450887,0.001009969,-0.000639107
E553,-0.00852314,0.039871543,-0.052510812,0.043326529,0.011533121,0.007061758,-0.00630008,-0.004300182,-0.025094054,0.102444014,-0.206760532,0.24481032,-0.118101977,0.008553853,-0.005902694,-0.000688151
