AG38,0.007895758596077555,0.027357457267865114,0.02442804075233037,0.11505877313957293,-0.07445736980975023,0.29046584480768833,-0.2217216581878289,0.2770471085120649,-0.11408518899428446,0.08853456774923359,-0.00701203963058104,0.010604501934539533,-0.00706227014388231,-0.012640695751457784,-0.015207478430191797,-0.02507491335018169,6.0276758659896e-05,-0.04226995353626087,0.02854679870389906,-0.04867583220236496,0.023209293671793235,-0.02138842988850664,0.0034032401344775073,-0.005702285010998738
EMX07,0.006460143246759182,0.03229147814536833,0.04547023656662282,0.09459588859410568,0.08081959808657314,0.09858270866414545,0.01904403976336046,0.07464238039112213,-0.006944600313641619,0.025647013675715365,-0.00018368458961581557,0.004797955099049028,-0.007176243043389787,-0.01129893417682455,-0.016722539516318045,-0.03670502735726955,0.027820498478397727,-0.12879775503720392,0.09436115539927575,-0.14120538139859617,0.0400620266022237,-0.0439453198297648,-0.002829897720400398,-0.006420109435383654
ag10,0.008853466886486899,0.015985726869178055,0.04701027664258669,0.024295620339091658,0.0712503525041912,0.013920635611927187,0.03864590632097216,0.03836515120488453,0.002722051662789287,0.024973946635340662,0.0011504891443289225,0.0065461645170521825,-0.008105633442775291,-0.011673300827214513,-0.02409793818021852,0.008573746378197328,-0.03153482265862461,0.027922828397797115,-0.009511849942932553,-0.010861278783117378,0.012091448451667429,-0.010781654243864035,0.0027367578202484987,-0.0035355418150562245
N634421,0.02542924353848814,0.029341853515364433,0.11004366262300766,0.06600586548881705,0.1745272373608002,0.13148639422059807,0.13863872894876839,0.09311859617083411,0.0591309893939503,0.030594254553575156,0.013499641281656696,0.00332283917881393,-0.0024713824257949777,-0.04673045981347083,-0.01454649150951897,-0.1710856738567877,0.05932350980963923,-0.29495565076539243,0.08162201573248082,-0.15448096231676273,0.03665961556435209,-0.022519231550313584,0.010246274922461206,0.0012156871478949767
SG6040,0.0115182846653445,0.03758771453451595,0.05899521472537836,0.10075623471055152,0.09659571310612802,0.14488519816446013,0.08349730724280466,0.10535468859816108,0.05873610897815687,0.035099611137688745,0.02210339857980632,0.00376713889222206,-0.012580837066907952,-0.015817677111524077,-0.07605477769732834,0.01677925555906947,-0.18484177230761178,0.1134895532125087,-0.25620087718815104,0.10259524142145833,-0.06837361016307145,0.015731986163018418,-6.387930405399372e-05,0.0021365985271789467
DU84-132,0.012915856071635588,0.032955049746052935,0.07191650191803889,0.06847540524292027,0.15616862992903666,0.038294298484364934,0.1684430534504347,0.04172116500239072,0.08310354804418586,0.031561891956214554,0.021418962788926067,0.005116315363619024,-0.0012740347530484438,-0.05103889245983753,0.06358288946320931,-0.2729698083797227,0.36329053307716386,-0.6015610865595237,0.5600924398207903,-0.4971614265874861,0.2261106768984669,-0.050959375692516254,0.01661230750800166,-2.325912212430842e-05
EH210,0.005937356721734231,0.02431797698918405,0.05220579794573627,0.07306456774174591,0.09008443552165134,0.06999613584612904,0.06425168699969584,0.033358248609815476,0.02913675663819259,0.010835795408200934,0.00629810887596412,0.0006950790489467054,-0.005992553252967636,-0.01757216957195606,-0.02799045458522799,-0.02588039047044181,-0.034559987202240725,-0.025438112383626154,-0.046288076480109554,-0.026777422868998306,-0.028080322017949674,-0.010560423497633156,-0.0063375771995222065,-0.0006871993496397521
FX61184,0.014991975074274383,0.03379457272617498,0.07886640404713441,0.0993941285643107,0.11879780191292638,0.16371334646680963,0.08235791077735913,0.17450038597953582,0.007008165632930019,0.059150738809645144,0.014847418203657732,0.00897747022772268,-0.0027112994682274463,-0.026082975262851155,-0.027664654204949953,-0.05323566695953087,-0.12765184375447933,0.08002720663524841,-0.30634473255481826,0.1446765957798953,-0.07283503174204424,0.02977226002417224,0.006655519557076936,0.005694742691824431
S4061,0.010642491927683307,0.028354490974120062,0.05351997278730183,0.0778897509966862,0.10329269309068202,0.08104456185621889,0.09946332231570935,0.07348903988496812,0.04332037427378795,0.023177506194030265,0.008938564440830573,0.0021595737130471683,-0.00600550433370956,-0.016030876642118667,-0.024131836735867593,-0.025067633865541505,-0.01410636435113698,-0.00185508894512072,0.0004696630749885647,-0.0004942694115066713,0.00021492479616172763,-6.337212636303466e-05,1.2225388389374265e-05,-1.7335806765116003e-06
Aquila,0.00737992040647814,0.0339579121941069,0.047792684145662435,0.11595035363176502,0.05979120686416031,0.13512606356741536,0.06168243009759535,0.0753411216633028,0.039175326543417884,0.025595907013249278,0.011068556092779654,0.0029615115833645993,-0.007005337243655491,-0.014930641428507594,-0.0002782118020338141,-0.017565200885135315,0.0016569514935260404,-0.01294040858792387,0.00019149743545653146,-0.0065360201842345365,-0.0008705792011673152,-0.0020106901074960076,-0.0004949778433925327,-0.00017141298312777382
