AG38,0.015175087961320182,0.04659736940423279,0.05964345088053891,0.0390343222347337,0.018898605030773327,-0.010483351395510461,-0.01685649033294761,-0.014291173152920087,-0.007954854126182164,-0.004732241811317503
EMX07,0.01412165435584402,0.06612427288192375,0.07756903804685861,0.033542806762631786,0.006901864792004869,-0.010147078768375164,-0.01823003922036414,-0.02781120524387076,-0.0285716811522459,-0.014623291353239169
ag10,0.01325940914139837,0.03788613612519411,0.03944025696672263,0.024354139791033708,0.010203762791134677,-0.012544362897436035,-0.012666637129951383,-0.0015383601723088665,-0.0012486174608209858,-0.0019755504934647994
N634421,0.030074210775078235,0.08830525059741809,0.13887948768829525,0.087436919938523,0.018173016670793282,-0.01655227151577914,-0.0650477732896411,-0.09430261719013434,-0.044519121986291404,0.008151085264255101
SG6040,0.021754985920020547,0.07343954880610937,0.1133050870576484,0.08133494839658467,0.027054117555018724,-0.017544611528406934,-0.04629053020203456,-0.06253441355172489,-0.03044916164900229,0.005806066291675137
DU84-132,0.02178138532325595,0.07286696273522074,0.10587426375795626,0.07813944306171478,0.028308928952381907,-0.01525722842519716,-0.037047645101823345,-0.04135276583945788,-0.023501330504640084,0.014304237418698316
EH210,0.011833079600684672,0.060428089440817075,0.07466813554603555,0.037238949976309596,0.007383706393268291,-0.012115075620530257,-0.02651625337512251,-0.03263328312153683,-0.03004730579429153,-0.008107894435279307
FX61184,0.02322816873585727,0.08151591094267231,0.13150434535775218,0.0919912168730868,0.025697764831042594,-0.010992095687070982,-0.04354137696786053,-0.0741936289095845,-0.029068059524000957,0.018102965558854166
S4061,0.017683177342184477,0.06220752576216316,0.09312583706631665,0.0649455823673276,0.012710663795866587,-0.011308813495711754,-0.02316189631627814,-0.007587874723383479,0.00038001181028210273,-0.00010168255284386085
Aquila,0.016477643065363704,0.06974622299040668,0.09510665063493447,0.05927146287050494,0.016034967979486493,-0.011041816826423335,-0.008263900764923464,-0.006237802589375587,-0.003277954734951097,-0.0009318029503533302
N663418,0.022645002172379244,0.06666282245343184,0.11572541651983358,0.1063837287152622,0.02412005896246689,-0.014718067773188756,-0.04364299093466107,-0.07108632568894346,-0.06315000386940214,0.0023439710918910493
dd928416,0.011650273312724196,0.04703570909241743,0.06171428349513227,0.042315113194278414,0.012886427262025286,-0.010156470629050916,-0.025989313442899432,-0.027500374556065403,-0.01935441602274199,-0.002143877111409771
N63618,0.028393295923762416,0.08294130518751111,0.13311740507497144,0.09012360557506072,0.023935392077828885,-0.013318278718149397,-0.04820880327816042,-0.06659548944335243,-0.025268351900073746,0.014591100219450748
ma409,0.004211724074453794,0.043997663024150306,0.064583134481025,0.0519670254574684,0.01983139646095954,-0.01432413843390232,-0.021303089700116788,-0.002392425752705599,0.00840081423610783,0.0019662778600285386
DAI1335,0.02504630954169691,0.08871701868513009,0.14448714691783696,0.08690643634477856,0.014823266477232512,-0.019376378687522046,-0.02596522525469686,-0.013552186620940833,0.005601286726113257,0.006713879210684628
SG6041,0.01758890848830718,0.05521778790988911,0.0742310962129876,0.05931949002758042,0.01955275554897311,-0.011910153522921116,-0.025392781293168454,-0.03239939056290775,-0.022078370975050103,-0.00038893427001423586
DAE11,0.020742313464350386,0.0860203430716755,0.14237475171741784,0.09492066758499682,0.014873298127224547,-0.01546507027722764,-0.015695462434033833,0.000540865556602381,0.014284092396673876,0.008075550525522482
SG6043,0.02096459602383731,0.07155832327979748,0.10894812360362936,0.09078903902405537,0.036859104675292964,-0.015743557791159574,-0.013669181669822799,0.001652307598114444,0.017891147400210267,0.017519216835186553
clarky,0.013873641316373288,0.07169988950749494,0.09898874227268319,0.07188722199132219,0.024179216420386104,-0.020083562525429997,-0.03229442635776148,-0.02497342000112972,-0.013111924800921217,-0.0044057442863804875
RAE2822,0.014053566405146219,0.040558229666166505,0.06642023175791756,0.05617541835716582,0.01969967983716361,-0.014185034807694997,-0.04097618179678889,-0.06743120829380217,-0.031331113539084285,0.005168246321770339
EH159,0.01060573187503074,0.05144693906643219,0.06361209612970622,0.032699172304348406,0.0066395308526598215,-0.010837971085268433,-0.026063279422086208,-0.032160408419232143,-0.027335420478722384,-0.00717325778359753
AS5048,0.022466041249973746,0.07481798791124449,0.11040240369519365,0.07592453463830175,0.02851446139607103,-0.01431314692443745,-0.04928851323713857,-0.08805913933615815,-0.054912991311287566,-0.008324681567851076
ag46c,0.01366063997619102,0.044584821437219896,0.05465619755316145,0.036369299490061395,0.011134939989294797,-0.009059026111087906,-0.014780778532335627,-0.006565119834591016,0.00664845785463914,0.003188758739541692
DAI1336,0.024554530490634635,0.08748681746472797,0.13607707720254314,0.08950957776972598,0.015390451307260473,-0.019510175127454257,-0.02604732452486402,-0.013616722774739886,0.005569385446763883,0.0067033511563225935
